date,Albania,advanced,Argentina,Armenia,Australia,Austria,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,bosniaAndHerzegovina,Belarus,Belize,Bolivia,Brazil,Brunei,Botswana,centralAfricanRepublic,Canada,Switzerland,Chile,China,Colombia,costaRica,Cyprus,czechRepublic,Germany,Dominica,Denmark,dominicanRepublic,Algeria,emdeEAsia,emdeEMEA,Ecuador,Egypt,emdes,Spain,Estonia,Ethiopia,Finland,France,Gabon,UK,Georgia,Greece,Guatemala,highIncome,hongKong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Korea,Kuwait,emdeLatAm,Lebanon,lowIncome,sriLanka,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Maldives,Mexico,middleIncome,northMacdeonia,Myanmar,Mongolia,emdeMENA,Mauritius,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russia,Rwanda,emdeSouthAsia,saudiArabia,Singapore,sierraLeone,elSalvador,emdeAfrica,Slovakia,Slovenia,Sweden,Seychelles,Syria,Thailand,Tajikistan,Tonga,Tunisia,Turkey,Taiwan,Tanzania,Uganda,Ukraine,Uruguay,US,Venezuela,Vietnam,World,Samoa,southAfrica,Zambia
2015-05,7.77583,7.206384,7.136561927,6.042923,2.976286,1.265722,7.016721,0.540578,7.405614,8.869853,0.005856,5.999632,1.20725,7.186718,18.64421,25.91859,13.58345,13.10005,NA,1756.974,38.43298,14.88648,28.34132,11.14207,7.179601,0.750012,4.855983,0.765379,2.219174,13.49393,3.570131,36.65738,21.94755,10.13709,2.990369,3.047854,5.411311,1.82683,0.376552,NA,1.776423,1127.207,NA,1814.072,4.251918,0.410197,5.080842,3.342976,7.888225,3.901327,9.25249,NA,5.612714,9.67117,11.0048,0.300746,10.74707,16.56456,883.1361,5.939796,10.02089,23.54661,10.60879,7.007332,5.26926,10.19655,12549.12,11.04645,27.32786,NA,4.337982,0.446795,0.48577,2.725022,6.257302,5.253868,4.934893,6.140986,16.54789,0.073438,4.151347,4.526762,1.301262,9.580559,4.014435,7.230506,5.901988,4.860915,533.2849,11.01597,6.328486,8.117031,4.489894,4.335136,20.06863,16.81297,6.284615,0.990416,6844.447,36.05611,1.598509,22.43574,4589.606,10.06038,47.24096,13.64451,NA,3.524532,9.556521,478.5632,0.465601,5.044746,5.107403,NA,10.53676,0.640997,NA,4.645135,7.17567,21.20523,NA,7.780431,3.591429,28050.65,0.666702,NA,2.68921,5.930204,4.097856,6.479437,3.806087
2015-06,7.372339,6.814261,6.439725416,5.256503,2.654399,1.123517,4.0417,0.494162,6.711686,8.641816,0.005773,6.109328,1.237539,5.766913,18.19574,24.43086,13.26191,11.73221,NA,1661.63,33.41192,12.25162,25.60944,11.09974,6.797217,0.642262,4.671102,0.739708,2.336894,12.44364,3.469768,36.96494,19.78687,9.83916,2.946706,3.014438,5.243474,1.698911,0.297896,NA,1.72544,1235.7,NA,1794.049,4.068855,0.408976,5.05659,3.250075,7.687099,4.098814,8.590651,NA,4.968767,8.186563,10.51415,0.305173,10.39052,16.34521,894.2328,4.397754,10.34224,22.31911,10.608,6.912434,5.377968,10.15989,12558.56,10.16597,22.65893,NA,4.303969,0.935811,0.423609,2.612062,6.086215,5.032721,4.810364,5.576084,15.29593,0.073892,4.35937,5.094029,1.281464,9.804462,4.247828,6.939843,5.966715,4.774736,508.2553,9.740999,5.754064,7.468327,4.431669,3.986893,17.68712,13.17138,6.355472,0.940937,6042.119,36.44908,1.43693,22.64299,3845.514,9.551664,45.02586,12.30299,NA,3.248401,9.432146,439.9667,0.456434,4.460934,4.976358,NA,8.800546,0.389899,NA,3.611756,6.691826,20.37362,NA,7.204408,3.49879,18964.31,0.632362,NA,2.668862,5.706174,4.420657,6.433158,3.895256
2015-07,7.535148,6.881819,6.679589193,6.409712,2.541471,1.064957,4.27707,0.51251,8.228544,8.606088,0.005778,5.77084,1.316629,6.358107,17.49478,25.33985,11.69347,16.08369,NA,1725.865,35.78593,11.4421,25.06556,10.116,5.985559,0.51966,4.572179,0.728152,2.280531,12.15884,3.284448,36.55885,19.62493,9.822608,2.721507,2.896863,5.194807,1.708856,0.329431,NA,1.698872,1131.82,NA,1873.849,4.306223,0.584689,4.680837,3.243953,7.663395,4.120543,9.199202,NA,4.789437,10.78677,9.876401,0.285477,11.35391,17.59848,862.6519,5.468523,10.90802,21.99987,11.20816,6.920766,5.641672,9.702697,12602.87,10.13694,26.58428,NA,4.164505,0.309103,0.423545,2.560384,6.392321,5.20017,4.622435,5.548436,15.2825,0.088155,2.176676,5.406024,1.268921,10.20036,4.63824,6.328093,6.712751,4.872277,494.3686,11.40888,5.412204,7.43256,4.941221,3.451998,19.62364,11.90649,5.872563,0.99179,6205.383,35.99075,1.427941,22.69202,4488.938,9.320268,52.47489,12.62757,NA,3.142628,9.652563,410.4109,0.458443,4.819562,3.833457,NA,9.32821,0.466098,NA,4.560937,6.992044,21.55715,NA,7.122298,3.504489,21021.17,0.637024,NA,2.567847,5.687774,4.41373,6.320168,5.737658
2015-08,8.971493,7.19965,6.771923784,6.316882,2.712948,1.11468,3.369364,0.537407,7.938494,9.722965,0.00322,6.675625,1.315455,6.831778,19.89725,30.43354,13.84405,13.26681,NA,1796.185,37.44564,11.86563,27.35545,11.63003,6.809455,0.638314,5.668925,0.753788,2.330146,11.20346,3.708932,36.69038,20.94319,10.33327,2.547275,2.893305,4.917155,1.814108,0.344217,NA,1.736472,988.2331,NA,1807.557,4.210624,0.475621,5.050858,3.128547,7.926897,4.101622,9.596845,NA,5.371437,8.786436,10.25426,0.304601,11.58313,17.12389,914.4834,6.94581,10.01399,23.21893,11.50202,7.696094,5.728467,10.51137,11792.77,10.91431,28.60795,NA,4.31839,0.366951,0.462552,2.846504,7.221974,5.906598,4.078392,5.740113,16.08351,0.092605,3.68067,5.753769,1.15455,10.45538,4.350721,7.012468,6.739889,5.01004,538.526,10.87768,5.771405,7.21219,4.623713,4.183476,20.69558,13.35174,5.909826,1.042093,6491.107,36.83229,1.527765,23.84511,3502.655,9.549032,43.92725,13.75793,NA,3.836691,9.949943,473.1899,0.463098,4.940996,4.958905,NA,9.585912,0.316624,NA,4.048816,7.228121,20.99721,NA,6.243506,4.208783,25571.35,0.662076,NA,2.393938,5.549493,5.955957,6.523225,5.491919
2015-09,8.544543,7.046853,6.406638136,6.12404,2.723418,1.042867,2.853359,0.545921,8.416467,9.640026,0.003118,6.385216,1.350367,5.325484,18.24689,28.23061,12.01049,13.84259,NA,1823.75,34.31544,10.85591,26.46578,11.34375,6.671322,0.624379,5.085331,0.711601,2.207419,10.67712,3.288578,36.47902,20.36412,10.20839,2.028746,2.691312,5.06576,1.72844,0.324505,NA,1.712506,1191.669,NA,1916.025,3.958167,0.484099,4.756223,3.224789,8.150766,4.034049,8.391204,NA,4.549936,8.715785,10.99413,0.292019,11.03272,19.78464,872.6694,6.171099,11.43156,23.12418,12.57363,6.810708,5.287503,10.49277,11890.52,10.2267,25.89662,NA,4.196783,0.958734,0.386977,2.883872,7.111621,5.436221,3.981529,5.359148,15.81494,0.094577,3.553912,4.715904,1.215183,10.64913,3.954205,6.690824,6.739143,4.833524,530.4712,10.09557,5.067347,8.270657,5.181909,3.52999,19.79454,13.28282,6.040465,0.955775,6372.105,37.31483,1.451179,23.26017,4051.067,10.17956,46.45235,14.10721,NA,3.161014,10.03428,544.7428,0.432431,4.635389,4.795342,NA,9.595785,0.295764,NA,5.208665,7.469436,23.64175,NA,7.714382,4.296374,23988.51,0.645153,NA,2.226952,5.640933,4.724222,6.907094,4.7639
2015-10,8.079859,7.126569,5.971480804,5.973952,2.211691,1.132645,3.053534,0.531864,8.100473,9.326406,0.003064,6.466474,1.424968,5.250266,17.43154,27.05937,9.515363,18.13551,NA,1891.984,34.75326,11.59342,26.26835,11.56568,6.300095,0.491556,5.258119,0.725676,2.044476,10.14787,3.440576,36.04809,20.39154,10.10486,1.90239,2.750718,4.824453,1.791423,0.352093,NA,1.722373,1084.048,NA,1963.772,4.276076,0.522149,5.0492,3.091407,8.292533,3.8361,8.783628,NA,4.620115,9.246879,11.78283,0.279755,10.80888,17.51036,851.0179,6.090519,11.15285,23.36879,12.67952,7.609268,6.964639,10.35809,11150.33,10.33511,27.55422,NA,4.116024,0.422855,0.45587,2.905248,7.167042,5.728705,3.630879,5.411375,15.88907,0.090465,3.441849,4.782702,1.127755,11.05647,NA,6.570333,7.02789,5.096188,535.2718,10.40228,5.389226,8.51948,4.742166,3.379052,21.28926,12.83445,5.951759,1.064033,6485.515,37.16979,1.553611,23.99106,3744.067,10.64454,41.97322,14.24059,NA,3.21293,10.14143,480.2251,0.453619,4.644182,4.63926,NA,9.96647,0.366298,NA,4.326974,6.886944,23.55892,NA,8.586485,4.080344,23340.32,0.656148,NA,2.347975,5.464078,4.465443,6.569486,4.213662
2015-11,8.030201,7.213102,5.246959964,6.227078,2.501658,1.062784,3.085299,0.543181,7.880971,9.144509,0.003471,6.606475,1.246883,4.988763,18.18598,28.56698,12.13845,17.58482,NA,1687.43,33.935,11.92705,25.66389,11.9283,6.407193,0.781982,5.290154,0.735117,2.421385,10.13785,3.55364,35.3011,19.86724,10.24111,1.813524,2.737255,5.014695,1.781995,0.335329,NA,1.697598,1135.659,NA,1927.97,4.441277,0.486905,5.000757,3.240988,8.482897,3.808469,8.405651,NA,4.663793,8.972536,11.65853,0.292751,10.43017,17.13102,900.1463,5.716224,10.79945,23.76091,13.18912,5.866874,5.345454,10.92733,11148.97,10.33797,24.79021,NA,5.049383,0.327162,0.463472,2.838471,7.107813,5.520269,3.524263,5.336656,15.62783,0.080276,2.360413,4.363967,1.191224,11.16361,NA,6.939627,6.958973,4.370575,540.5172,9.880818,5.433971,8.001903,4.665433,3.249668,19.76125,13.30371,6.157138,1.234323,6259.695,36.67031,1.54626,23.36999,3878.764,10.57703,45.05043,14.51212,NA,3.40785,10.32033,488.1272,0.444629,4.62007,3.743813,NA,9.386323,0.259423,NA,3.712975,7.345322,20.90413,NA,7.4448,4.396723,24759.04,0.651152,NA,2.241142,5.641841,4.313637,7.032981,3.952563
2015-12,8.480463,7.149272,5.138293809,6.249738,2.604659,1.025732,3.839074,0.534519,7.821934,9.209085,0.003384,6.721529,1.28683,5.385199,15.67448,31.42625,13.26986,12.07225,NA,1773.197,33.12617,11.35769,23.52823,11.80363,6.349293,0.670414,5.147369,0.732586,2.356799,9.205505,3.697146,35.33179,18.65438,10.14161,1.391304,2.676028,4.945363,1.755278,0.339695,NA,1.604298,1322.894,NA,1928.368,4.028836,0.585223,5.268549,3.258781,8.476912,4.15803,8.227214,NA,4.419419,9.144421,10.42256,0.270637,11.12751,17.78116,872.3677,6.215939,11.6563,24.01923,13.50383,7.813734,7.008389,10.80022,10963.56,10.45819,20.69997,NA,4.748173,0.730556,0.422317,2.810782,7.324313,5.695388,3.690622,5.451451,14.98108,0.083439,3.263227,4.502429,1.198699,11.36163,NA,6.891901,6.932659,5.346191,522.7873,9.085879,4.939752,6.980859,5.003192,3.303001,20.01618,12.80543,5.94284,1.25951,6390.965,37.03995,1.468718,24.03588,4321.24,9.70019,42.53794,14.25087,NA,3.272732,10.51172,474.1574,0.37714,4.720625,4.64708,NA,9.78404,0.372961,NA,4.791838,6.692825,23.5532,NA,7.630708,5.058762,22380.04,0.650148,NA,2.077948,5.582331,4.308866,7.367325,3.886353
2016-01,8.383162,7.703093,6.384731697,8.633987,2.509212,1.107922,4.263735,0.564659,8.557822,9.88043,0.003241,6.932787,1.341012,6.103745,17.94855,34.31279,10.41294,16.25733,NA,1668.71,36.37305,12.27064,27.5339,12.9981,6.463789,0.721666,6.02514,0.76549,2.042276,9.155806,4.552089,34.92226,20.82197,10.97558,1.847814,3.208441,5.182595,1.968617,0.358822,NA,1.831876,1341.661,NA,2017.749,4.593968,0.729333,5.514226,3.442131,8.533765,4.229568,8.612053,NA,4.778649,9.460677,11.76264,0.359475,12.86603,18.33374,916.9296,5.939349,11.17679,25.20816,13.23027,9.693621,5.264578,11.76495,11305.04,11.14712,25.29057,NA,4.159884,0.492985,0.466702,3.254765,7.515988,6.037135,4.210933,5.745533,16.48321,0.08392,3.76004,5.02073,1.226201,11.28718,NA,7.223646,7.724816,5.07788,608.5855,10.93789,6.065368,8.370875,5.383878,3.559872,20.11239,12.27558,6.488145,1.39947,6203.843,37.53481,1.580163,26.75492,3998.461,10.81294,45.26935,15.97266,NA,3.819305,11.88064,508.9813,0.448798,5.084816,4.416654,NA,10.25748,0.287784,NA,5.076508,7.504481,22.93924,NA,7.343786,4.60865,25519.63,0.693496,NA,2.056043,5.908949,4.406134,8.302349,3.809279
2016-02,8.029376,7.093941,5.860212264,6.256368,2.172561,1.025588,2.380478,0.482366,8.51186,9.054679,0.002673,6.402723,1.195463,5.043435,18.66038,31.21106,12.61499,13.69613,NA,1807.977,30.15104,12.06993,26.77006,13.054,6.210282,0.614382,5.629371,0.729493,2.775176,8.67101,3.542671,34.53455,20.4106,10.16497,1.777271,2.496374,5.049642,1.78327,0.377327,NA,1.666609,1328.367,NA,2097.314,4.071095,0.688635,5.241051,3.301274,9.033091,4.308947,7.722576,NA,4.408528,9.308789,11.80646,0.420916,13.67408,16.44972,857.6327,5.780575,10.89753,23.8973,13.01719,8.547679,5.164019,11.62423,11872.7,10.4509,26.18399,NA,4.289312,0.548017,0.603888,2.916471,7.101704,5.420952,4.338295,5.349055,15.77154,0.085887,3.499673,4.822384,1.194888,11.54277,NA,7.095964,8.039848,4.918586,511.2686,9.543491,5.735443,7.976343,5.375136,3.165491,20.78427,12.79988,6.183394,1.142617,5839.904,38.47596,1.415228,25.43389,NA,10.81918,46.15736,13.70935,NA,3.822247,10.94939,494.175,0.429306,4.613921,NA,NA,10.92841,NA,NA,4.105072,6.62255,26.52251,NA,8.005928,3.907848,21571.77,0.627291,NA,2.11366,5.66274,3.927864,7.397098,2.953946
2016-03,8.20687,7.472188,6.07249053,5.756191,2.648803,1.142441,2.363179,0.529856,8.631573,10.13433,0.002688,6.52223,1.197918,5.548231,18.10395,30.68063,12.29547,14.84531,NA,1687.909,35.09957,12.47457,25.47229,13.35768,6.660944,0.604452,6.10637,0.763331,3.56705,8.966365,3.609393,34.59973,19.72259,10.31396,1.401476,2.733097,5.06024,1.807113,0.389127,NA,1.679925,1345.097,NA,2060.834,4.416305,0.831141,5.408583,3.378175,8.772521,4.366148,8.402984,NA,4.18953,9.421673,13.78882,0.428839,11.4908,17.65478,879.0111,6.480886,9.965539,24.84452,12.91547,8.237158,5.733076,11.34361,12949.81,10.75525,23.63194,NA,4.128743,1.12264,0.642233,2.844728,7.341881,5.294907,3.796936,5.602422,15.81948,0.084109,3.571032,4.411896,1.187912,11.69712,NA,7.175352,8.225784,4.93086,499.3204,11.13256,5.953337,11.50316,5.502311,4.003551,21.76515,12.57319,6.189384,1.177339,6842.424,39.17301,1.470465,25.21067,NA,12.23362,46.15744,13.914,NA,4.042451,11.32544,493.6258,0.398214,4.791084,NA,NA,10.95356,NA,NA,3.928883,6.714793,25.05517,NA,7.132501,4.029365,21952.7,0.686101,NA,2.304931,5.763856,4.269661,7.686233,2.920593
2016-04,7.138999,7.476484,7.47742578,5.399428,2.678114,1.186475,1.481664,0.506753,9.135704,10.54959,0.00226,6.051497,1.241304,5.320509,17.27922,32.17651,NA,12.60357,NA,1730.197,35.31669,13.08298,25.33518,13.39431,6.357128,0.674099,6.077444,0.751499,2.033103,8.71709,3.443469,34.28302,19.73284,10.35029,1.368671,2.806513,4.556516,1.759297,0.378702,NA,1.668427,1248.477,NA,2171.399,4.164343,0.823136,5.183091,3.084266,8.515474,4.339709,7.866134,NA,3.864804,9.99114,13.8198,0.473824,13.87966,19.55873,869.4643,8.156275,11.05932,25.50938,14.34862,8.364364,5.53219,11.46879,12755.86,10.78767,22.79991,NA,3.910135,0.523276,0.595513,2.807714,7.551764,4.993603,3.890604,5.47669,15.85098,0.080819,3.887838,5.926869,1.02353,11.78256,NA,7.165435,8.284854,4.766385,475.2436,10.43128,6.076514,11.25718,5.34861,3.765216,21.88446,11.76422,6.065431,1.221913,7543.397,39.74533,1.433614,25.45988,NA,12.26441,51.356,14.13714,NA,3.733155,10.70074,481.2699,0.384736,4.717156,NA,NA,11.73815,NA,NA,3.145919,7.234554,24.68254,NA,7.703862,4.109161,16039.22,0.698298,NA,2.361618,5.349197,4.23388,7.233358,3.023715
2016-05,7.714361,7.444825,5.750804,3.275285,1.209101,1.54495,0.510939,8.315225,10.17864,0.002871,6.786084,1.265773,5.700089,16.5965,31.69595,NA,17.08405,NA,1830.617,34.40254,12.72157,24.55647,13.85129,6.159301,0.311722,6.218285,0.768612,3.049194,8.744712,3.545708,33.80099,19.29818,10.62343,1.067633,2.941712,5.242553,1.835658,0.404101,NA,1.722777,1297.681,NA,2066.071,4.249415,0.833618,6.188395,3.498087,8.578085,4.299671,7.699726,NA,3.741869,9.502195,13.07091,0.38921,13.12163,15.51653,874.9962,5.975104,10.40051,24.96955,14.23599,9.384732,5.386114,11.14037,12847.8,10.93367,24.17007,NA,3.558011,0.641011,0.617748,2.753476,7.265308,5.756322,3.188084,5.694996,15.70783,0.077657,3.776903,5.509805,1.242859,11.84102,NA,7.195704,8.547608,5.457549,478.1308,10.58702,6.650271,8.646339,5.440699,4.267063,21.94925,12.00381,6.597753,1.199584,7155.183,39.50368,1.523111,26.01732,NA,11.63043,47.54546,14.36552,NA,3.982743,11.78136,488.563,0.389455,4.686443,NA,NA,11.27849,NA,NA,4.029974,7.213163,22.63562,NA,7.785472,4.763714,22098.1,0.677285,NA,2.555076,5.906281,2.777909,8.027965,2.801153,
2016-06,7.970374,7.231006,6.069227,2.69312,1.139358,1.751628,0.486709,7.658359,10.22955,0.002865,6.313509,1.190964,5.438549,15.47858,28.44855,NA,14.50937,NA,1760.6,35.22039,13.1409,24.57794,12.78951,5.737445,0.48854,6.102447,0.743992,2.884874,9.427883,3.692822,33.02494,18.78272,10.1507,1.62976,3.119341,5.037546,1.865628,0.381954,NA,1.707033,1257.561,NA,2183.711,4.468973,0.755647,5.583523,3.372642,8.225131,4.34367,7.714807,NA,3.475147,8.720583,11.78079,0.380108,12.67566,17.98406,874.3551,5.138558,10.64183,23.77254,15.92204,8.135879,4.869492,10.95506,12378.72,10.49975,24.24353,NA,3.0503,1.070364,0.578281,2.873799,7.130866,5.698229,3.50151,5.505694,15.0496,0.074944,3.082376,4.718715,1.178896,12.2624,NA,6.399319,8.781825,4.996505,457.859,9.89575,5.944681,10.88682,5.570604,4.177926,19.9764,11.47948,6.573684,1.228146,6947.657,40.18605,1.474772,25.10575,NA,10.59404,45.18111,12.99995,NA,3.975456,10.99082,499.1993,0.381009,4.483715,NA,NA,10.72175,NA,NA,3.656008,6.324208,23.03123,NA,7.510598,4.506737,20993.23,0.661882,NA,2.401825,5.693574,3.989053,7.228504,2.861848,
2016-07,8.293437,7.646346,6.523944,2.689434,1.259649,1.705092,0.522613,9.603426,10.95125,0.002751,6.955232,1.536522,5.586698,16.03245,35.30731,NA,14.42827,NA,1613.139,37.14029,13.14906,25.10441,15.04939,6.476952,0.607767,6.916417,0.80738,3.837392,9.681676,3.8802,32.63346,19.78186,11.3157,2.419123,2.733714,5.534858,2.158418,0.39364,NA,1.845981,1216.905,NA,2325.632,4.837412,0.774407,6.784511,3.671863,8.457999,4.205188,8.966658,NA,3.684833,12.74696,12.57432,0.502662,14.21957,18.73968,940.2437,6.004271,13.10986,24.82454,16.62194,9.575306,6.575591,11.23204,11529.94,11.57276,27.81401,NA,4.252139,0.740995,0.597489,2.79501,7.356111,6.257185,4.005415,5.688867,16.21087,0.069176,3.607886,4.441323,1.294895,12.24863,NA,7.060507,8.722957,4.945805,473.4607,9.243983,5.642636,12.12112,5.925728,3.611852,22.66751,12.15764,6.682962,1.56369,8038.201,40.48755,1.643643,25.81412,NA,11.549,59.85689,14.47102,NA,4.623138,11.49187,579.7265,0.382861,5.009133,NA,NA,11.33917,NA,NA,4.048929,8.69384,22.39259,NA,7.323852,4.473174,25078.62,0.68255,NA,2.513249,6.183867,4.360165,7.71933,2.422614,
2016-08,7.793521,7.199426,5.765988,2.37697,1.124038,1.089235,0.46242,8.95095,9.584728,0.002327,6.898329,1.398663,5.213232,16.57819,30.83045,NA,14.58817,NA,1554.67,37.54453,12.03897,23.37992,12.51243,6.147144,0.551462,6.543059,0.744431,2.849523,9.355137,3.380874,32.13195,18.32135,10.06706,2.005728,2.778812,5.27087,2.029008,0.370879,NA,1.7183,1195.738,NA,2551.218,4.442005,0.778319,5.789603,3.517137,8.382232,4.120846,8.131447,NA,3.442038,9.493377,12.49132,0.473201,12.85056,17.56742,911.7702,6.429511,9.471882,23.2531,13.95493,7.994549,5.890261,10.65918,11044.39,10.63783,22.83826,NA,4.093889,0.640846,0.569373,2.679268,6.817824,5.869633,3.109317,5.397804,14.89641,0.070112,3.093323,3.753017,1.244058,12.21162,NA,6.828735,8.764773,5.077494,445.8133,8.203737,5.697787,9.946845,5.281389,3.57739,20.99471,12.21633,6.453631,1.464603,6795.069,40.84517,1.477937,22.83885,NA,11.24905,49.04815,13.68622,NA,4.047128,10.59949,488.7719,0.35563,4.637613,NA,NA,10.89857,NA,NA,4.00497,6.99372,21.88192,NA,7.024696,3.893879,20010.62,0.647257,NA,2.453328,5.870346,4.135993,6.781174,2.785362,
2016-09,7.928703,7.334981,6.397743,2.775397,1.167801,1.154517,0.500357,9.499752,10.98521,0.001911,7.13036,1.364248,5.361094,15.87527,32.16843,NA,15.62407,NA,1668.03,39.18987,12.31013,24.36339,12.85949,5.953129,0.511313,6.736068,0.748215,3.788947,8.8047,3.227023,31.63494,18.82218,10.36145,2.339473,3.741971,5.223702,2.148248,0.3799,NA,1.768397,1290.057,NA,2303.933,4.532198,0.727849,5.931972,3.505729,8.214529,4.041282,7.89759,NA,3.325298,10.02046,11.69779,0.436723,16.06358,15.82637,914.6554,5.842935,11.1787,23.30329,14.33536,8.623197,6.270801,10.80095,11537.94,10.49084,27.23431,NA,4.162564,1.176089,0.580085,2.467232,7.556618,6.137793,3.099986,5.12636,15.16994,0.070308,3.727283,4.065252,1.217694,12.36618,NA,6.652787,8.540127,4.961663,429.1381,10.07683,5.177858,10.66092,5.504607,3.679645,19.42773,11.92674,6.439818,1.769548,6367.054,41.34178,1.547911,23.17386,NA,10.81185,52.52683,13.92689,NA,4.219887,10.98449,512.7192,0.349158,4.818104,NA,NA,10.5101,NA,NA,3.87901,7.348275,24.21396,NA,7.319952,4.822503,21681.46,0.673231,NA,2.569324,5.871151,3.386804,7.333461,2.76739,
2016-10,8.194554,7.567836,6.595287,2.573642,1.143044,1.392715,0.523732,9.298667,10.35433,0.003185,7.144198,1.383067,5.185445,16.40418,33.92472,NA,14.18856,NA,1640.12,40.21384,13.1036,24.08214,14.44727,6.267603,0.651724,7.728397,0.762372,2.970097,8.58671,3.87803,30.90547,18.7301,10.3433,2.254531,3.457628,5.177158,2.195578,0.392545,NA,1.798025,1298.959,NA,2325.4,4.484606,0.777996,6.730102,3.530189,8.856386,4.116686,7.89853,NA,3.732269,10.19366,10.89702,0.559462,16.73174,21.30699,947.0414,6.224204,9.837504,23.92821,13.31354,9.196821,6.016798,10.94163,12416.21,11.49903,29.67625,NA,3.67657,0.630628,0.52032,3.015588,7.254713,6.031504,3.160502,5.718663,15.2223,0.072118,3.499455,3.382195,1.19367,12.39149,NA,7.144813,8.677196,5.157731,440.4816,10.38822,5.668121,8.979406,5.733432,3.556604,20.66221,12.22728,6.670311,1.869152,7226.112,40.85467,1.602843,23.31811,NA,10.20526,49.28514,14.86048,NA,4.170211,11.7049,511.0535,0.364452,5.190395,NA,NA,10.74389,NA,NA,3.790325,6.917962,20.26163,NA,7.168582,4.89031,22499.17,0.674108,NA,2.466141,5.894954,3.475222,8.205404,2.720541,
2016-11,7.637333,7.132137,5.668209,2.627243,1.053339,1.606341,0.48145,7.954115,10.0474,0.002469,6.667927,1.499594,4.768669,14.21875,32.26664,NA,15.46912,NA,1648.777,37.68578,12.09684,22.11186,12.16469,5.742523,0.429633,6.986243,0.724042,3.362663,8.956522,3.69085,30.33131,17.29226,10.05002,1.780369,4.425024,4.562396,2.033565,0.281177,NA,1.689191,1285.279,NA,2290.064,4.425545,0.672003,5.733442,3.159593,8.547045,4.045057,7.631397,NA,3.357568,9.170808,10.88316,0.456288,14.69598,17.65783,879.8076,5.817178,10.24811,22.95594,13.02121,8.020903,6.152547,10.17546,12280.79,10.50822,28.97704,NA,3.306655,0.645888,0.56337,2.825476,7.236961,6.340582,1.830356,5.156473,14.2351,0.069633,3.951537,4.154642,1.034353,12.41825,NA,6.49645,9.323498,4.729699,409.2191,9.524616,5.564971,10.02573,5.170971,3.454192,20.82164,11.19454,6.824143,1.928883,6549.597,40.50215,1.464137,22.99626,NA,9.936129,45.83561,13.48649,NA,4.044106,10.60278,465.5687,0.320667,4.504309,NA,NA,10.3602,NA,NA,3.331271,6.711868,20.97045,NA,7.33076,4.309909,18589.39,0.63094,NA,2.355651,5.30469,3.356994,6.715839,NA,
2016-12,8.085696,7.159002,8.112701,3.075516,1.043906,1.956042,0.489965,9.080541,10.21993,0.002602,6.346049,1.430679,4.739578,13.31693,29.26638,NA,14.64426,NA,1791.055,39.25653,12.17412,20.47921,12.06913,5.577941,0.458274,7.046124,0.712939,3.803736,8.963302,3.91191,29.89982,16.27095,9.640174,2.232374,4.828597,4.867568,2.018266,0.275262,NA,1.645485,1386.893,NA,2188.35,4.32151,0.702475,5.837286,3.397066,8.45585,4.24394,6.548582,NA,3.173939,9.510233,10.55677,0.50395,16.29527,16.50702,878.5421,6.061774,10.14138,23.21529,12.733,7.608672,7.598041,10.06374,11692.26,10.46313,28.39674,NA,3.546453,1.063041,0.554461,2.668545,6.789701,6.289249,2.42091,5.238905,13.69743,0.069648,2.951797,4.793145,1.161653,12.47443,NA,6.37192,10.17038,5.111116,405.5842,9.603716,5.767748,11.22557,4.877429,3.792336,20.03551,10.72402,6.590857,1.862468,6513.973,39.89606,1.446359,21.96802,NA,9.767752,49.54744,13.1693,NA,3.740587,11.18868,460.5319,0.322628,4.434378,NA,NA,9.899896,NA,NA,3.727407,6.220845,21.2281,NA,7.587084,4.255136,19257.94,0.634878,NA,2.263985,5.561051,3.182904,6.954047,NA,
2017-01,8.106328,7.23073,6.833548,2.561075,1.028776,3.521058,0.48513,8.471594,9.877861,0.002067,6.945105,1.40214,4.74766,13.07492,30.00961,NA,16.7713,NA,1760.682,NA,12.02123,21.25348,13.09328,5.658904,0.454938,8.41451,0.724327,3.339185,9.273487,4.622941,29.17754,16.95329,9.598037,NA,4.831954,4.474973,2.028069,0.241089,NA,1.586582,1386.882,NA,2327.651,4.389771,0.689131,5.852373,3.164791,9.593597,4.734769,7.901348,NA,3.277211,9.541839,10.91851,0.419103,15.0578,18.02224,880.3528,5.531341,9.910671,22.19783,11.81508,7.056897,5.72964,10.04897,11221.13,10.62493,25.82178,NA,3.173209,0.644589,0.525735,2.67675,6.887773,6.022753,2.601104,5.22177,13.98298,0.07542,3.17579,3.126325,1.010492,11.86588,NA,6.416975,10.58537,4.764744,411.1333,9.277653,5.90216,9.282722,4.453251,3.540365,21.03514,10.62602,6.634018,1.849606,6735.969,42.90258,1.502373,20.53021,NA,9.883836,43.40279,13.48547,NA,3.894802,11.07128,476.3167,0.334035,4.600127,NA,NA,10.7664,NA,NA,3.526525,6.225929,22.07493,NA,7.104368,4.058701,20955.78,0.631361,NA,2.753919,5.263559,3.885113,6.920458,NA,
