date,advanced,Argentina,Armenia,antiguaAndBarbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,Bahamas,Belize,Bolivia,Brazil,centralAfricanRepublic,Cada,Switzerland,Chile,China,Cote,Cameroon,DRC,Colombia,costaRica,Cyprus,czechRepublic,Germany,Dominica,Denmark,dominicanRepublic,Algeria,emdeEAP,emdeECA,Ecuador,Egypt,EMDE,Spain,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Gambia,equatorialGuinea,Greece,Greda,Guyana,highIncome,hongKong,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iceland,Israel,Italy,Japan,stKitts,Korea,Kuwait,emdeLatAm,stLucia,lowIncome,Lesotho,Luxembourg,Latvia,Morocco,Moldova,Mexico,middleIncome,northMacedonia,Malta,emdeMENA,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Pakistan,Pama,Peru,Philippines,papuaNewGuinea,Poland,Portugal,Paraguay,Romania,Russia,emdeSouthAsia,saudiArabia,Singapore,solomonIslands,sierraLeone,emdeSSA,Slovakia,Sweden,Togo,Thailand,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Ukraine,Uruguay,US,stVincent,Venezuela,Vietnam,World,Samoa,southAfrica,Zambia
1996-05,99.24,154.8071,,,80.69254,,,,40.03986,,,,,103.3045,,81.2331,102.6919,106.2584,83.23798,,,,95.90933,,,57.95215,,,97.44464,,,92.12806,75.22575,102.449,91.2839,94.92765,,,,,,105.3472,,,,,,,,99.31903,132.2793,86.08062,67.23659,142.898,72.82279,,,,106.9137,,113.2711,,127.2045,87.96968,100.1254,,,,,,107.4089,,85.00261,93.7706,,,,,120.0014,,,,93.28277,,113.393,115.4671,108.0302,113.1593,,79.17614,,,52.84392,82.31967,76.70695,123.7026,103.0312,,,,,126.549,,109.2198,,,61.45598,136.1402,,,,101.9416,,57.37138,,98.25582,,98.2472,
1996-06,99.09004,154.4114,,,80.54059,,,,39.05612,,,,,103.859,,81.45634,102.426,105.84,83.48951,,,,95.85238,,,58.1386,,,97.39703,,,92.3777,74.63773,103.2906,91.40387,95.1784,,,,,,107.3094,,,,,,,,99.16896,133.5273,87.12841,67.29601,142.6359,73.90427,,,,107.5346,,110.355,,125.0812,88.15906,100.5637,,,,,,106.1802,,84.83474,94.05683,,,,,120.7156,,,,93.61158,,113.3684,115.221,106.892,114.2248,,78.50535,,,52.12985,81.86778,77.68254,123.884,103.5227,,,,,128.0341,,109.7545,,,60.5055,136.1363,,,,102.4757,,61.08738,,98.25291,,99.55695,
1996-07,98.90849,153.5432,,,80.20568,,,,37.71281,,,,,104.0597,,81.05468,103.3919,105.4895,82.76082,,,,97.11667,,,59.59375,,,97.98114,,,91.89323,73.54621,102.7851,91.99051,94.84768,,,,,,106.5793,,,,,,,,98.97097,134.0422,88.49488,66.59745,143.3803,73.84342,,,,109.7986,,109.8796,,123.2318,88.16368,100.9374,,,,,,105.4186,,85.1405,93.7468,,,,,121.2518,,,,94.42313,,113.2665,115.6562,107.5479,114.1689,,77.5947,,,54.15668,80.47553,77.61775,123.3095,102.8688,,,,,127.2799,,109.8733,,,59.05517,134.5267,,,,102.5023,,63.74639,,98.01517,,98.85451,
1996-08,98.47026,153.6363,,,79.0185,,,,41.48042,,,,,103.1324,,80.54989,105.3956,105.0703,83.20881,,,,99.24459,,,60.52232,,,98.50041,,,92.08266,71.82565,100.8544,91.7385,94.59394,,,,,,105.9496,,,,,,,,98.52719,132.8643,89.30593,65.87328,141.7832,73.85684,,,,110.5773,,110.3368,,122.1934,87.60386,101.1689,,,,,,104.5408,,87.26216,93.52254,,,,,120.2033,,,,94.32429,,112.7026,115.3724,106.6779,114.3183,,76.83085,,,54.38632,76.77085,77.5759,122.7942,102.5433,,,,,126.0055,,110.3604,,,59.62813,138.9903,,,,101.6984,,65.36411,,97.64238,,95.67774,
1996-09,98.50754,153.8401,,,80.10109,,,,42.07391,,,,,102.8089,,80.67207,103.4092,105.4467,85.1517,,,,100.5277,,,60.91142,,,98.25132,,,93.77922,71.7114,102.4894,92.15964,95.45214,,,,,,107.8127,,,,,,,,98.57618,133.6849,88.36683,66.09907,143.0775,74.07578,,,,110.543,,108.5658,,121.9662,87.75969,101.4737,,,,,,104.8389,,88.12999,94.42785,,,,,120.617,,,,94.37088,,112.8903,113.5184,105.8242,114.2352,,77.35627,,,54.87507,75.75591,77.79186,123.1108,103.1111,,,,,126.8859,,110.625,,,60.73356,138.3183,,,,102.091,,67.39559,,97.98304,,97.39538,
1996-10,98.66894,154.496,,,80.23627,,,,49.74732,,,,,102.7581,,81.94443,101.9719,105.4652,85.2915,,,,103.8051,,,60.37588,,,97.87666,,,94.16398,72.34027,102.3786,92.62272,95.8538,,,,,,110.2657,,,,,,,,98.73715,135.3744,88.28497,66.37428,145.0733,74.86207,,,,109.7408,,106.4728,,121.7009,87.84384,101.6687,,,,,,105.1981,,87.00451,94.84992,,,,,120.927,,,,94.71957,,113.4174,111.0327,103.8815,115.2036,,77.81196,,,55.38479,76.15712,78.55332,123.1903,103.3059,,,,,128.1571,,111.5461,,,61.55726,138.3572,,,,102.6954,,70.93553,,98.23416,,96.7983,
1996-11,98.78208,154.8369,,,80.33161,,,,42.84551,,,,,102.0432,,82.79617,99.51225,104.4463,84.96665,,,,105.7026,,,60.70216,,,97.95662,,,93.7817,72.48737,101.1963,92.33261,95.51981,,,,,,114.9742,,,,,,,,98.82213,135.5716,88.69107,66.22151,144.0062,74.79504,,,,109.0786,,105.8071,,121.276,88.18488,101.2517,,,,,,105.9601,,85.99591,94.53222,,,,,120.1286,,,,95.63273,,113.1204,105.8273,102.6576,115.0057,,78.16142,,,54.95074,76.80642,78.46427,122.0931,103.9453,,,,,125.8971,,111.8417,,,61.19504,137.905,,,,102.4786,,72.42246,,98.18287,,94.57025,
1996-12,99.03426,155.4679,,,80.90047,,,,34.55964,,,,,102.4513,,81.32034,96.76571,104.5635,86.11952,,,,106.4072,,,60.93454,,,97.15064,,,94.86015,72.97872,97.01956,93.65215,96.50163,,,,,,117.0956,,,,,,,,99.09434,136.4258,88.03365,66.00899,144.8579,75.32164,,,,109.8929,,104.6729,,120.7442,88.63495,102.3926,,,,,,106.3622,,89.22474,95.53559,,,,,121.0645,,,,95.38041,,114.1335,107.6816,104.3397,116.4496,,79.20597,,,56.13994,78.0775,79.03746,122.9858,104.9327,,,,,123.5974,,112.0332,,,60.40387,137.6938,,,,103.4007,,74.16304,,98.70604,,95.79357,
1997-01,98.85426,155.7191,,,79.8199,,,,32.2595,,,,,103.9717,,82.37976,94.523,105.6451,88.20826,,,,105.263,,,62.55345,,,96.56299,,,97.13853,74.14094,101.6822,95.67295,98.25157,,,,,,118.1997,,,,,,,,98.96873,136.6035,87.90694,69.01681,148.5588,75.98982,,,,111.8174,,101.4343,,121.1021,90.11818,103.9786,,,,,,106.3324,,92.20051,97.34519,,,,,124.7257,62.19588,,,98.26156,,114.2913,111.3956,103.6151,119.4132,,81.03579,,,50.41365,80.03732,79.65677,122.449,105.4773,,,,,121.3201,,113.2105,,,60.99686,138.1513,,,,104.0492,,76.21808,86.32934,99.23764,,99.22679,
1997-02,99.03979,158.325,,,80.07248,,,,36.03222,,,,,105.2584,,82.59501,93.33272,109.9101,90.42792,,,,104.6449,,,63.43387,,,95.48308,,,99.46416,75.4564,104.2861,98.71563,100.2557,,,,,,119.2738,,,,,,,,99.19521,139.0271,87.04019,70.002,151.8706,77.31297,,,,113.3412,,97.62185,,121.5416,90.66744,105.7727,,,,,,105.3834,,94.49677,99.42174,,,,,127.6479,62.59153,,,99.19929,,115.231,114.8928,104.3172,121.3878,,81.95605,,,43.73037,82.27911,80.94321,122.449,106.4072,,,104.612,,118.7709,,114.8558,,,62.42793,141.3198,,,,105.6706,,79.12546,89.12637,100.1037,,106.5525,
1997-03,99.47089,159.582,,,82.47867,,,,55.83381,,,,,105.3233,,81.74247,93.39682,111.0885,90.23437,,,,107.8474,,,61.94288,,,95.53128,,,99.3173,76.72648,103.78,99.56533,100.6142,,,,,,119.1973,,,,,,,,99.61865,139.9027,87.06091,70.49886,151.3925,77.91027,,,,113.959,,98.38256,,120.3726,90.95809,106.11,,,,,,104.8105,,93.91708,99.78607,,,,,128.5226,63.41679,,,98.02264,,114.9592,114.9279,105.982,122.251,,82.06023,,,53.10306,82.88734,81.4573,122.449,104.7574,,,106.2515,,116.37,,115.7892,,,62.91422,139.6016,,,,106.412,,79.58413,86.42126,100.5103,,108.3732,
1997-04,99.56238,158.6691,,,81.52903,,,,60.16087,,,,,106.0534,,80.41424,93.93846,110.5114,91.32917,,,,109.2696,,,61.05649,,,95.31937,,,100.1024,77.65255,104.4728,100.1016,101.3924,,,,,,121.7024,,,,,,,,99.70647,140.8446,86.81754,70.50902,151.2246,78.72419,,,,113.8898,,98.09195,,119.1597,91.39822,106.9038,,,,,,106.1863,,95.52883,100.6283,,,,,127.1508,62.09346,,,95.47541,,114.8252,117.6842,105.1592,122.6093,,82.118,,,62.04527,83.22066,82.18046,122.449,105.1892,,,105.9288,,116.9695,,115.6741,,,63.78643,140.2897,,,,106.6351,,81.14313,85.29503,100.8589,,109.1387,
1997-05,99.80613,157.6322,,,80.09852,,,,60.41615,,,,,105.0555,,80.99533,94.85496,109.7914,89.20831,,,,108.6096,,,58.37911,,,95.85959,,,98.00311,77.49666,103.9267,99.84469,100.2391,,,,,,121.3362,,,,,,,,99.91125,140.7637,87.08674,70.22503,147.9297,77.70402,,,,113.3888,,103.7377,,117.9689,90.72644,106.5059,,,,,,105.02,,96.12996,99.43143,,,,,125.6189,62.25498,,,93.72251,,114.1064,115.8887,105.0802,120.9679,,80.89058,,,63.66671,83.26101,81.18916,122.449,104.5319,,,105.3113,,116.3958,,115.6989,,,63.49757,137.9288,,,,105.2651,,82.50354,83.7944,100.5823,,107.9957,
1997-06,100.3183,157.5003,,,77.30249,,,,56.57845,,,,,104.8454,,80.67306,94.67774,110.1722,87.78073,,,,108.7414,,,57.23585,,,95.27662,,,96.93473,77.79156,103.7371,100.1923,99.88538,,,,,,123.0517,,,,,,,,100.4004,140.736,86.58653,70.56963,146.8832,78.15336,,,,112.8759,,107.8352,,117.6904,89.86495,106.5249,,,,,,104.5951,,96.1355,99.04612,,,,,123.6475,63.35836,,,92.33618,,113.5472,115.0289,106.2054,120.7729,,81.01345,,,64.508,84.44045,81.54194,122.449,104.5642,,,105.6369,,116.012,,121.0735,,,62.339,138.6152,,,,104.8509,,83.4129,82.95208,100.7741,,107.4477,
1997-07,101.3921,159.387,,,77.03949,,,,55.44332,,,,,105.4965,,81.33184,94.22408,111.9861,87.91302,,,,108.0269,,,58.48519,,,93.65999,,,95.88496,78.78064,104.9997,101.9513,100.2245,,,,,,127.1645,,,,,,,,101.4036,143.5659,85.49637,69.71984,145.6225,80.03314,,,,112.4003,,108.2663,,119.2526,90.51376,107.7219,,,,,,104.4644,,98.2939,99.45256,,,,,122.9893,66.98269,,,91.08843,,114.1189,117.1441,107.9778,115.8186,,78.89465,,,66.48015,86.45524,83.29649,122.449,105.3655,,,108.6064,,117.5465,,100.4239,,,63.56738,139.9265,,,,106.0446,,85.07796,84.72313,101.58,,108.6837,
1997-08,102.0119,161.3853,,,78.12481,,,,57.8592,,,,,105.7965,,80.94564,94.30094,114.0703,89.83319,,,,106.5577,,,59.19547,,,93.63433,,,96.15476,79.46968,105.3346,103.9708,100.8671,,,,,,125.0735,,,,,,,,102.0111,145.1065,87.09627,69.21355,137.0821,81.06521,,,,115.0535,,107.3284,,121.0849,91.59264,108.8103,,,,,,104.6363,,100.5821,100.1169,,,,,117.4757,67.52704,,,90.73996,,114.6063,119.7015,108.9108,111.5146,,78.60066,,,67.53916,87.2859,84.27641,122.449,104.7507,,,108.3993,,117.4452,,97.3093,,,64.481,138.0389,,,,107.7974,,87.75677,86.27981,102.2122,,107.8259,
1997-09,101.7237,160.6728,,,76.58605,,,,60.65754,,,,,104.6546,,80.94568,95.31522,114.4838,91.67424,,,,98.87064,,,59.36703,,,94.50934,,,95.6921,78.67385,106.8923,102.7439,100.2356,,,,,,123.6273,,,,,,,,101.7424,145.0012,87.93087,69.40063,126.415,80.01502,,,,114.6152,,105.6348,,120.0626,91.58768,108.2765,,,,,,105.6166,,101.5993,99.42101,,,,,108.0635,65.44639,,,93.28476,,114.4989,119.7087,109.1699,101.4156,,78.66347,,,67.40591,85.06335,83.31647,122.449,105.1348,,,106.7989,,120.8639,,90.23913,,,65.35129,139.8229,,,,108.0309,,90.63848,87.03245,101.794,,107.283,
1997-10,102.4065,160.38,,,76.83031,,,,61.54435,,,,,103.9928,,80.94926,95.58315,115.9383,91.53617,,,,96.11502,,,59.95675,,,94.99175,,,93.18358,78.88126,106.7893,102.3324,99.22481,,,,,,125.0926,,,,,,,,102.4093,147.4117,88.26667,69.3618,107.4257,81.31728,,,,114.9049,,106.9613,,118.5968,91.97464,107.9716,,,,,,107.4072,,101.253,98.29465,,,,,100.1759,64.76977,,,95.47382,,113.7732,114.573,108.3677,97.16578,,79.27884,,,69.50813,84.20038,84.42458,122.449,103.709,,,106.0877,,121.4684,,86.23138,,,66.98556,134.7438,,,,108.6587,,93.76038,86.60536,101.8483,,106.8017,
1997-11,102.7106,160.783,,,75.11535,,,,62.46576,,,,,103.9773,,79.67085,98.06913,114.1641,93.4461,,,,94.74977,,,59.13464,,,95.86634,,,95.41674,78.78268,106.3686,102.2359,99.7842,,,,,,129.2592,,,,,,,,102.6694,149.7075,88.41665,69.459,114.9992,79.6522,,,,114.0843,,103.5803,,107.6459,92.86072,107.2308,,,,,,107.2629,,97.68363,98.958,,,,,99.58596,66.00604,,,95.29331,,114.9232,111.9182,106.9745,99.77569,,77.97789,,,71.01543,83.90692,83.02901,122.449,104.1248,,,104.9829,,120.6187,,84.67065,,,67.55991,126.8395,,,,110.86,,96.69635,87.78692,102.2497,,103.8398,
1997-12,104.0054,163.6198,,,74.88436,,,,62.48914,,,,,106.2918,,79.69745,98.4464,114.5403,98.56465,,,,96.64311,,,58.34496,,,95.80515,,,96.2368,80.97057,106.5747,105.1877,101.4784,,,,,,130.9607,,,,,,,,103.9669,154.3206,89.52871,70.08342,87.41098,79.37022,,,,116.5158,,104.9799,,78.83189,96.43077,109.9578,,,,,,108.1977,,101.905,100.6722,,,,,93.50619,72.94841,,,95.33915,,117.1602,116.22,110.2586,95.22111,,80.67783,,,75.49384,86.47564,82.9882,122.449,104.5207,,,110.9962,,120.1694,,77.71241,,,68.53102,128.4889,,,,114.7447,,99.58482,95.26786,103.7016,,106.727,
1998-01,105.8272,165.8255,,,76.87398,,,,63.53354,,,,,107.9453,,79.98455,98.04164,113.3006,102.5157,,,,96.83414,,,60.64518,,,95.92402,,,94.83436,83.07689,109.1046,108.1928,102.2292,,,,,,131.0827,,,,,,,,105.8153,156.7225,91.57872,72.18741,49.62409,83.82151,,,,117.3799,,108.7418,,72.06683,97.77148,111.4907,,,,,,109.4517,,103.6668,101.2702,,,,,84.32052,73.24329,,,94.90379,,118.4001,118.8787,111.5804,88.49426,,84.858,,,78.08897,87.84073,87.13204,124.8772,102.5211,,,112.2453,,118.1697,,68.06625,,,70.64458,127.0781,,,,117.4182,,101.4078,100.2762,105.1345,,108.4372,
1998-02,105.095,165.802,,,77.3428,,,,64.00763,,,,,106.8148,,79.94796,98.15281,113.5514,100.3411,,,,97.78875,,,62.26564,,,95.848,,,94.55639,83.04435,112.0217,107.3015,101.5397,,,,,,130.484,,,,,,,,105.0886,154.8584,91.35116,72.0978,55.5944,82.95061,,,,115.5948,,109.6153,,75.17553,95.53511,110.5283,,,,,,108.9576,,101.4372,100.5785,,,,,95.94654,67.22604,,,93.91613,,117.158,117.4886,109.6101,93.14446,,85.56801,,,83.86561,87.55539,86.2256,122.9694,104.1351,,,107.9979,,116.3209,,76.80791,,,69.39311,127.6957,,,,115.5031,,101.4605,97.67263,104.4138,,107.476,
1998-03,104.6048,166.4451,,,76.74812,,,,63.89052,,,,,106.4321,,80.93522,96.50353,112.5474,99.97217,,,,99.18515,,,63.22393,,,95.16528,,,94.75543,83.63212,111.3784,107.3159,101.5359,,,,,,132.8494,,,,,,,,104.6357,154.4588,90.53463,72.19911,55.53694,80.89477,,,,115.5163,,106.1561,,82.18212,95.83037,110.6305,,,,,,109.6579,,101.6523,100.5469,,,,,97.56934,67.39006,,,93.87349,,117.152,118.9018,110.5459,96.7693,,88.10868,,,87.27483,87.92694,84.36601,121.8805,104.7299,,,107.949,,118.1035,,86.27664,,,68.78679,129.3415,,,,114.8507,,102.7911,93.06479,104.1023,,107.239,
1998-04,104.0021,165.7281,,,74.52613,,,,64.11372,,,,,105.5723,,79.88348,94.80844,112.0349,99.40796,,,,101.3797,,,63.41818,,,95.11053,,,95.72991,83.19405,108.6768,106.9839,101.819,,,,,,133.5139,,,,,,,,104.0631,155.3314,90.22331,71.99721,68.24257,80.67218,,,,112.8505,,103.1542,,87.96281,94.55274,110.6451,,,,,,109.9046,,103.2296,100.85,,,,,97.14205,68.08022,,,93.70284,,116.5257,118.0685,109.9537,97.55769,,88.99471,,,87.11931,86.93152,84.10476,121.8185,105.5218,,,107.3604,,119.8386,,90.00923,,,68.50227,127.17,,,,114.5248,,103.7803,93.72585,103.8267,,105.6305,
1998-05,103.7862,165.2945,,,72.75678,,,,63.56608,,,,,105.0639,,79.23029,95.17392,112.0961,98.46952,,,,100.5879,,,64.76702,,,96.69813,,,94.01252,82.79086,106.6424,107.3047,100.9013,,,,,,129.9965,,,,,,,,103.8417,156.9497,90.05582,72.06938,57.25631,80.44337,,,,114.1712,,101.4041,,87.61562,94.99576,110.356,,,,,,109.5135,,102.8082,99.88562,,,,,96.10225,67.47371,,,93.6471,,116.8477,118.7024,109.5805,97.72733,,87.94563,,,86.65286,86.52913,83.92869,121.6478,103.383,,,106.5073,,120.8401,,92.3295,,,68.44925,125.6223,,,,115.4406,,105.6827,94.83317,103.3474,,104.8546,
1998-06,104.5929,166.6966,,,71.28672,,,,61.3529,,,,,105.4363,,78.68969,95.36011,112.7852,99.60617,,,,102.786,,,64.28843,,,96.90721,,,93.57247,82.83969,108.8935,109.0579,100.7522,,,,,,132.5807,,,,,,,,104.6459,159.2,89.13082,71.35426,45.91234,79.97035,,,,115.5042,,98.43191,,88.93759,96.36509,110.3978,,,,,,109.2696,,100.6138,99.65589,,,,,94.63591,69.56876,,,93.51829,,118.2942,119.7854,108.6438,97.62792,,87.76527,,,87.58287,86.72458,83.63945,123.628,101.9107,,,105.3308,,118.4815,,87.69236,,,68.51122,125.995,,,,117.9359,,106.3864,96.63947,103.8019,,100.9467,
1998-07,104.9307,167.4139,,,73.00046,,,,60.75472,,,,,104.7078,,77.46682,94.29139,111.4069,98.21117,,,,104.243,,,68.55384,,,96.79662,,,92.58627,82.88564,108.4155,109.007,100.3228,,,,,,131.7736,,,,,,,,104.9411,159.802,88.66001,70.71019,48.16709,82.01723,,,,115.6426,,97.44378,,96.43518,96.62137,110.2759,,,,,,109.0311,,101.7237,99.24205,,,,,90.47676,73.55323,,,93.31288,,118.0063,111.7657,108.8725,94.61615,,87.84922,,,87.62223,86.5985,85.46279,123.0768,101.6751,,,100.5603,,117.3952,,90.23055,,,69.07117,125.8983,,,,118.6151,,105.5288,96.09077,103.8552,,89.4674,
1998-08,105.1368,168.9323,,,69.7679,,,,61.65449,,,,,103.5691,,75.22977,95.91575,110.6653,99.8011,,,,103.2982,,,67.72729,,,97.66107,,,94.91343,78.48208,108.0027,109.425,100.1932,,,,,,131.5545,,,,,,,,105.0601,159.7294,90.33204,69.24324,60.05126,82.43791,,,,114.8513,,94.9012,,96.0277,96.90426,108.9058,,,,,,109.3312,,97.89646,99.25063,,,,,90.18066,72.11931,,,92.58775,,118.8713,103.0828,108.2692,93.03667,,84.42586,,,87.3011,77.96455,85.92601,122.313,99.47309,,,99.52423,,115.5357,,90.58146,,,70.50937,124.9104,,,,120.6216,,105.8134,93.22684,103.9372,,89.2001,
1998-09,105.1394,167.054,,,67.72561,,,,66.79151,,,,,100.8385,,75.06526,98.67767,110.0465,99.15867,,,,93.84849,,,69.05848,,,99.55291,,,95.08999,66.22853,105.6937,108.7963,97.01138,,,,,,131.6048,,,,,,,,104.9653,156.366,91.40799,67.7798,66.21397,82.9116,,,,109.9357,,101.5043,,89.70693,95.0983,105.0348,,,,,,110.1878,,90.35718,95.98951,,,,,96.36169,66.19242,,,92.01677,,118.4761,98.55645,104.1376,89.29941,,82.28769,,,84.18708,52.1006,86.31652,119.3996,98.0244,,,96.96712,,115.2316,,90.26448,,,73.69518,122.5195,,,,118.7542,,105.4493,92.40155,102.7502,,90.85203,
1998-10,104.945,164.2513,,,68.5918,,,,68.52825,,,,,98.01019,,73.19405,100.219,110.1498,94.48439,,,,88.71542,,,70.15848,,,100.5208,,,92.9273,64.65596,98.27089,106.2853,95.30163,,,,,,128.4751,,,,,,,,104.716,150.1151,90.75052,67.69261,82.73649,83.57556,,,,101.4794,,111.5549,,88.9263,93.76226,103.4511,,,,,,110.2343,,91.10402,94.25979,,,,,93.18535,64.62644,,,90.85881,,115.8399,94.76178,101.4198,88.6116,,83.10437,,,82.06558,48.06313,86.66452,115.2668,99.67938,,,97.37161,,112.5974,,91.34173,,,75.19008,124.9068,,,,115.4584,,109.1982,90.53532,101.9885,,93.01426,
1998-11,104.8722,164.5962,,,70.49991,,,,67.45224,,,,,97.98473,,73.2842,98.17204,110.4422,93.59975,,,,90.27842,,,69.70391,,,99.83375,,,93.35773,65.39521,102.3622,106.9522,96.10755,,,,,,127.7259,,,,,,,,104.6958,149.4181,89.8938,68.57423,90.65675,84.79058,,,,102.5884,,111.3511,,92.07751,94.41323,104.4563,,,,,,109.3439,,94.40024,95.0385,,,,,93.38965,67.13615,,,91.39786,,115.4822,94.1644,99.90227,95.91591,,86.02571,,,80.5014,48.79724,87.72897,115.2982,99.43942,,,100.9375,,112.3511,,94.94229,,,75.25061,128.0414,,,,115.2126,,111.0351,90.57479,102.2435,,96.2822,
1998-12,104.9446,163.8386,,,68.08177,,,,68.21335,,,,,96.85396,,72.62617,99.30401,108.0886,92.6955,,,,92.61968,,,68.83063,,,100.1015,,,92.8586,62.81587,99.94478,106.5791,95.10974,,,,,,128.1482,,,,,,,,104.7112,147.5112,90.16525,68.60213,92.89062,82.2915,,,,103.3836,,113.5939,,97.37396,93.50073,104.5813,,,,,,109.8792,,97.043,94.06044,,,,,92.90277,67.45003,,,89.99643,,114.1725,98.99232,98.38554,96.95066,,85.04151,,,76.80398,44.6265,85.34376,113.7482,97.73792,,,98.32656,,110.0592,,94.35375,,,74.35253,125.8675,,,,114.4307,,112.8683,91.13406,101.9165,,91.80665,
1999-01,105.5436,171.9244,,,69.28316,,,,69.61116,,,,,81.50747,,73.77628,98.4589,108.134,92.84383,,,,92.565,,,68.1072,,,99.27985,,,92.4227,62.86428,96.24262,107.4934,93.13615,,,,,,126.2827,,,,,,,,105.298,147.5914,89.13894,71.11506,86.43115,80.74088,,,,105.5378,,116.9132,,100.053,94.02201,98.37767,,,,,,109.842,,97.21404,91.89081,,,,,93.30442,66.50144,,,92.22687,,113.9429,101.9346,95.65552,100.4032,,85.47975,,,74.07235,44.58885,83.91961,113.5285,95.6944,,,97.49049,,114.0399,,93.35707,,,74.50126,124.3419,,,,114.1678,,115.2153,92.36161,101.5582,,91.38909,
1999-02,105.8583,186.2832,,,71.12912,,,,68.65105,,,,,62.87013,,75.41615,98.19737,107.3052,94.46659,,,,96.00488,,,63.96489,,,99.02681,,,93.73226,63.25669,92.04608,109.9963,92.28643,,,,,,127.5437,,,,,,,,105.5683,148.3474,87.51431,71.66279,85.69921,81.08325,,,,107.1834,,113.8846,,100.8836,92.94876,92.0351,,,,,,109.4739,,100.281,91.02697,,,,,94.89394,71.24547,,,91.14728,,115.2908,103.5468,93.9149,100.3175,,82.47554,,,72.17116,46.79778,84.35825,114.9628,95.72109,,,100.3207,,115.2343,,93.57819,,,74.10115,126.4828,,,,115.4134,,117.5532,95.53226,101.4398,,91.31866,
1999-03,106.2749,186.6844,,,71.11887,,,,67.63966,,,,,64.90675,,74.97612,97.54643,109.513,95.81546,,,,99.12392,,,63.0825,,,98.71441,,,94.83575,62.92879,73.98423,112.2796,93.48015,,,,,,130.1818,,,,,,,,106.008,148.9857,86.50675,71.07676,85.32449,82.01465,,,,109.2888,,112.5289,,98.86156,96.31059,94.16959,,,,,,109.7879,,104.4913,92.23875,,,,,96.07885,72.96837,,,92.48495,,116.134,106.8693,95.86175,101.0817,,81.90053,,,68.03905,46.78626,85.28121,116.5358,94.96755,,,101.3013,,113.9143,,93.68574,,,74.28374,123.2685,,,,116.5741,,119.2792,96.732,102.1493,,91.2175,
1999-04,106.2161,179.8001,,,72.26863,,,,66.68041,,,,,72.74086,,76.44751,96.29242,110.8683,95.04692,,,,96.93812,,,62.82049,,,97.9695,,,94.42492,62.88795,89.98248,112.9515,94.26946,,,,,,130.3978,,,,,,,,105.9636,148.293,85.92855,71.70112,87.63,81.77899,,,,109.1708,,112.3403,,100.6335,95.47003,98.05313,,,,,,109.9301,,108.2268,93.07182,,,,,95.75092,70.08827,,,93.84166,,115.3008,106.6984,96.16742,102.3098,,82.39656,,,69.35301,46.14926,84.98834,116.3454,95.90243,,,100.6587,,113.2052,,92.80211,,,74.78723,124.8522,,,,116.1633,,118.2234,95.79208,102.407,,92.9789,
1999-05,106.0586,179.5595,,,74.74474,,,,65.46524,,,,,73.63354,,77.97768,95.71117,110.3837,93.70596,,,,93.0496,,,62.96191,,,97.83759,,,94.16817,64.3182,95.87111,113.3163,94.51688,,,,,,131.7371,,,,,,,,105.8561,149.1912,86.23548,72.56232,94.66387,82.46499,,,,108.3222,,110.2401,,101.4398,96.03324,98.54929,,,,,,110.354,,109.0298,93.25775,,,,,96.17258,65.31985,,,94.34928,,115.5652,105.4895,97.2569,103.8777,,84.41098,,,70.86977,48.55187,85.63398,117.0466,96.27998,,,97.15547,,112.0346,,94.21489,,,74.17832,125.954,,,,116.0444,,119.1382,95.42748,102.3998,,91.99766,
1999-06,106.5998,181.9261,,,74.67743,,,,64.40618,,,,,70.99889,,77.91712,95.41776,107.5094,92.99766,,,,91.45502,,,63.70859,,,97.25213,,,94.4223,65.58345,81.94275,114.7778,94.62842,,,,,,131.5051,,,,,,,,106.3725,149.1233,85.70929,72.54351,102.9065,82.45035,,,,110.3878,,111.3297,,103.5396,95.45133,97.22623,,,,,,110.8046,,108.7857,93.3775,,,,,96.07994,67.82531,,,94.20202,,116.1581,104.8531,98.12936,104.18,,85.70646,,,73.22923,50.4803,85.67751,117.3239,96.52588,,,100.4488,,113.1229,,94.41103,,,74.305,127.5121,,,,116.5941,,120.7437,95.03889,102.7838,,94.83413,
1999-07,106.6529,182.2698,,,74.94133,,,,66.47807,,,,,70.38162,,76.86858,94.74576,105.0648,92.49284,,,,85.46221,,,65.08012,,,96.86919,,,94.64899,66.7515,79.04708,114.583,94.86862,,,,,,129.0645,,,,,,,,106.4259,147.0264,86.50021,72.54281,110.045,82.92217,,,,110.5377,,112.1092,,101.2977,95.9449,97.04331,,,,,,110.8557,,110.9498,93.63244,,,,,95.96783,65.59681,,,93.67299,,116.2222,105.9744,99.03735,102.7582,,86.81945,,,73.73008,52.17624,86.11029,117.2378,97.51311,,,98.93587,,113.5801,,93.85179,,,74.69957,127.2926,,,,117.0929,,121.58,94.55539,102.9071,,94.5742,
