Date,devCountries,latAm,MENA,Argentina,Belarus,Belize,Brazil,Chile,China,Colombia,Cote,Croatia,dominicanRepublican,Ecuador,Egypt,elSalvador,Gabon,Georgia,Ghana,Hungary,India,Indonesia,Iraq,Jamaica,Jordan,Kazakhstan,Lebanon,Lithuania,Malaysia,Mexico,Morocco,Nigeria,Pakistan,Panama,Peru,Philippines,Poland,Russia,Senegal,southAfrica,sriLanka,trinidadAndTobago,Tunisia,Turkey,Ukraine,Uruguay,Venezuela RB,Vietnam
2009-10,321.952381,365.3809524,415.047619,708.7619048,,1200.380952,227.047619,138.4761905,83.61904762,220.3809524,,,472.5714286,853.1904762,48.14285714,351.6190476,456.3333333,599.8095238,552.0952381,208.1904762,,272.952381,502.2380952,687.4285714,,430.1904762,378.2380952,,164.952381,223.952381,,,603,194.1904762,196.6190476,251.0952381,136.7619048,258.5714286,,178.952381,516.0952381,,153.952381,261.6190476,922.6190476,291,950.0952381,292.0952381
2009-11,325.8421053,368.6842105,403.7368421,725.6315789,,1207.736842,219.8421053,130.1052632,84.73684211,214.7368421,,275,494.8947368,821.8947368,93.10526316,376.0526316,466.9473684,551.4736842,557.0526316,225.1578947,,300.4736842,521.7368421,809.7368421,,458.4210526,354.6315789,423,165.8947368,211.2631579,,,598.2105263,201.2105263,191.2105263,255.8421053,156.3157895,249.8421053,,206.3157895,483.4210526,,197.6842105,247.5789474,1108.263158,270.6315789,1061.684211,344.2631579
2009-12,309.6363636,361.5,377.2272727,719.9545455,,1200.409091,201.7727273,111,61.09090909,208.1363636,,216.3181818,434.5454545,819.9545455,30.22727273,347.5909091,426.1363636,523.8636364,501.6363636,223.5909091,,262.4090909,488.5909091,768.2272727,,441.3636364,330.2727273,361.7727273,149.5,202.0909091,,,658.6818182,179.3181818,178.9545455,230.5909091,135.1363636,230,,176.5,424.2727273,,200.6363636,225.4545455,1030.318182,252.3181818,1125.272727,347.1363636
2010-01,300.6315789,355.4210526,320.7368421,711.6842105,,1145.631579,206,107.8947368,52.15789474,210.6315789,,220.6842105,414.2631579,758,30.15789474,311.2631579,358.9473684,460.2631579,439.4736842,199.6842105,,265.6842105,407.2631579,656.2105263,,357.1578947,282.4736842,331.1052632,143.6842105,195.4736842,,,684.7368421,187.7894737,179.6842105,239.0526316,146.4736842,206.5789474,,175.7894737,395.3157895,,170.1052632,215.2105263,790.2631579,252.6842105,932.8421053,332.3157895
2010-02,319.8421053,376,325.8947368,790.3684211,,1099,220.7894737,132.1578947,98.05263158,235.4210526,,266.4736842,451.1052632,811.4736842,80.84210526,314.3684211,368.3157895,428.7894737,451.8421053,238.2105263,,272.1052632,439.7894737,547.8421053,,378.5263158,275.9473684,360.2105263,156.0526316,203.9473684,,,687.0526316,203.7368421,200.2105263,256.9473684,165.0526316,221.5263158,,196.5789474,398.2631579,,174.2631579,237.7368421,832.4736842,271.4736842,985.2631579,311.0526316
2010-03,275.5652174,330.7391304,307.3043478,704.2608696,,930.3478261,186.8695652,128,84.2173913,189,,209.3913043,394.7391304,822.0434783,79.2173913,273.3043478,340.6521739,421.6956522,388.7826087,183.0869565,,211.8695652,400.2608696,451.0869565,,289.5217391,265.1304348,239.4347826,132.3043478,168.7391304,,,560.4347826,173.8695652,157.826087,215.826087,129.0869565,181.0434783,,158.173913,375.1304348,,103.0434783,214.7391304,577.6086957,218.9130435,910.6521739,286.1304348
2010-04,254.5714286,309.7619048,296.6666667,629.9047619,,840.4761905,176.7142857,111.047619,37.52380952,172.7619048,,188.8095238,345.9047619,815.6666667,75.85714286,247.1904762,298.5714286,410.3809524,330.4285714,161.047619,,193.3809524,378.6666667,394.2857143,,241.0952381,258.4761905,217.3333333,121.952381,161.2380952,,,479.5238095,157.1428571,143.5714286,189.0952381,112.7142857,160.952381,,142.3333333,341.7142857,,84.66666667,208.7619048,466.7619048,188.7619048,851.4285714,265.8095238
2010-05,323.85,382.5,343.7,766.2,,849.95,224.45,140.2,37.5,230.55,767,273.65,433.2,898.85,121.2,309.9,381.45,470.65,453.75,251.15,,259.45,417.5,483.85,,425.7,307.95,322,146.95,211.25,,,569.7,200.5,201.45,235.55,168.65,252.6,,206.25,412.7,,105.65,259.35,603.4,248.35,1095.85,301.1
2010-06,342,400.7727273,357.8636364,804.6818182,,855.4545455,235.0454545,154.4090909,72.5,223.0454545,780,328.6363636,434.5,964.6818182,276.5454545,335.5,435.6363636,493.8181818,478.4545455,338.5909091,,265.4545455,430.5454545,524.5909091,,416.2727273,328.2272727,359.7727273,166.2727273,208.4090909,,,596.2272727,202.6818182,206.8181818,244.5909091,200.1818182,277.0454545,,198.5,464,,113,263.7727273,613,256.5,1224.954545,338.5
2010-07,330.1428571,387.8095238,379.3809524,765.3333333,,828.952381,221.7142857,137.952381,88.80952381,197.6666667,797.5714286,349.4761905,406.2380952,1014.52381,279.8571429,357.6666667,435.7619048,513.7142857,480.4761905,353.8571429,,232.3333333,457.1904762,526.0952381,,368.0952381,347.2857143,341.6666667,160.4761905,200.2857143,,,593.3333333,193.7142857,185.7142857,228.5238095,195.1904762,267.2857143,,185.3333333,401.8571429,,110.6190476,252.3333333,576.6666667,229.1904762,1188.285714,309.0952381
2010-08,303.7272727,361.5909091,382.7727273,713.5454545,,773.5454545,204.0454545,132.6818182,79.13636364,165.7727273,803.9090909,283.8636364,371.5,1036.136364,234.2272727,351.0454545,389.1818182,569.2272727,423,323.5909091,,191.1363636,446.2727273,501.8636364,,318.5,355.6818182,300.8181818,139.7727273,178.5,,,628.3181818,166.5909091,156.5909091,186.9090909,161.0454545,244.5,,160.6818182,366.4090909,,102,242.9545455,506.4090909,206.6818182,1139.772727,282.9545455
2010-09,309.2380952,372.5714286,376.6666667,703.7619048,660,717.1904762,208.1904762,133.4761905,79.85714286,175.952381,819.3333333,293,338.4761905,1036.47619,225.952381,356.7142857,359.4761905,617.3333333,402.1904762,341.1904762,,190.952381,461.4761905,491.8571429,,350.047619,340.7619048,319.952381,128.7142857,199.1428571,,,672.2857143,173.5714286,167.5714286,180.047619,156.9047619,242.9047619,,160.3809524,373.8095238,,99.14285714,242.1904762,535.6666667,204.0952381,1222.380952,310.6666667
2010-10,287.25,345.35,370.45,614,677.3,691.95,183.55,133.15,83.25,157.5,734.3,258.95,327.45,1015.8,238.65,337.5,331.4,493,405.1,262.9,,181.55,413.1,483.5,,351.15,352.05,283.9,137.85,182.95,,,695.5,159.55,156.45,179.45,134.2,233.05,,138.2,338.85,,110.7,190.25,556.3,185.3,1132.55,283.7
2010-11,283.2105263,346,339.6315789,546.7894737,663.7894737,651.7368421,176.5263158,123.5263158,89.63157895,151.7368421,721.6315789,264.5789474,307.6315789,997.9473684,219.8421053,304.3157895,301.7368421,436.6842105,401.8947368,287,,173,356.8421053,447.3157895,,387.3684211,332,270.6315789,128.1052632,165.8421053,,,664.0526316,147.8947368,151.3157895,159.6315789,143.3157895,233.6842105,,139.7368421,282.9473684,,97.47368421,164.2631579,533.4736842,162.6842105,1148.789474,250.6842105
2010-12,282.5909091,350.2727273,305.1363636,521.2272727,628.7272727,617.1363636,177.9090909,115.7727273,122,160.5454545,978.7272727,288.5454545,302.9090909,928.3636364,209.5454545,292.2272727,261.2727273,481.8636364,367.0454545,348,,172.1818182,336.9090909,419.5454545,,338,290.9090909,271.8181818,114.1363636,163.2727273,,,658.1818182,147.6818182,156.5454545,152.1818182,152.9545455,225.6363636,,140.6818182,275.6363636,,110.7727273,162.4090909,484.4090909,168.4545455,1132.045455,280.8636364
2011-01,282.9,342.5,292.3,497,622.15,620.95,171.25,116.4,129.55,145.95,1255.5,306.2,335.9,864.95,261.75,286.8,275.45,491.45,374.6,333.6,,188.65,283,408.15,438,302.2,296.45,274.2,108.5,155.8,,,787.65,142.4,145.7,155.8,167.85,217.5,,152.3,281.55,,179.2,190.85,434.35,172.45,1119.8,379.15
2011-02,285.7894737,347.7894737,312.6842105,541.7368421,693.1578947,631.0526316,174.8947368,113.9473684,134.3157895,151,1272.473684,274.8421053,363.5789474,763.2105263,327.5263158,296.1578947,339.7368421,451.2631579,387.8421053,262.2105263,,197,304.5789474,382.6842105,366.0526316,269.8947368,313.1578947,254.1052632,105.5789474,157.4736842,,367,794.7368421,143.1578947,146.0526316,160.0526316,150.1578947,205.4736842,,154.6315789,283.8421053,,254.4736842,204.5263158,446.7368421,172.0526316,1117.947368,382.2631579
2011-03,297.4347826,364.3913043,321.0434783,566.1304348,829.6086957,672.0434783,173.826087,114.2608696,151.0434783,155.1304348,1374.391304,304.0434783,393.4782609,781.0434783,367.3913043,328.3913043,315.0869565,385.7391304,412.826087,280.6956522,,205.5652174,328.9130435,394.7391304,397.4782609,267.0434783,312.9565217,265.0869565,110.9565217,157.3913043,,356.6086957,830.6521739,153.6956522,156.7826087,171.173913,159.6521739,199.5217391,,176.1304348,326.4782609,,232.8695652,215.173913,447.173913,180,1147.565217,316.3913043
2011-04,296.3,370.5,308.75,533.05,863.8,684.5,173.4,120.15,155.7,151.6,873.9,266.8,365.5,760.6,326.4,323.1,261.95,278.4,347.3,253.85,,203.15,301.9,399.35,349.1,259.4,309.1,220.25,119.75,160.75,,306,720.7,148.3,192.35,181.35,161.05,194.6,,167.9,301.3,,,193.15,412.05,169.2,1112.9,289
2011-05,304.952381,378.8095238,334.0952381,580.8095238,875.3333333,720.8095238,170.8095238,127.1428571,164.952381,147.2857143,823.8571429,288.3809524,361.952381,786.1428571,347,326.3333333,273.952381,362.047619,379.9047619,268.5714286,,199.1428571,333.047619,407.4285714,377,269.2857143,331.7619048,220.9047619,127.0952381,161.5714286,,314.5714286,758.5238095,148.2857143,187.4761905,186.2857143,152.4285714,210.952381,516,163.4761905,316.3809524,,,209.8095238,440.1904762,183.6666667,1169.809524,318.7142857
2011-06,313.9090909,388,349.6818182,604.6818182,954.5454545,774.1818182,173.5,136.0454545,165.9090909,144.6363636,944.7727273,302.2272727,413.5454545,799.4090909,308.9545455,341.6363636,300.9090909,354.5454545,396.1818182,283.5,,200.7727273,357.5909091,418.6363636,362.1363636,280.3636364,345.2272727,242,137.1818182,166.7272727,,332.3181818,868.1363636,148.9545455,192.3636364,185.0909091,166.5454545,220.1818182,527,171.0909091,336.8636364,,,222.8636364,481.0909091,175.4090909,1207.045455,358
2011-07,303.3,367.6,344.65,595.05,1036.95,1133.9,164.35,129.1,162.35,141.8,986.55,330.65,410.3,783.45,312.05,334.75,308.1,362.75,401.2,297.7,,185.35,363.95,421.5,382.2,293.7,333.75,247.95,143.2,161.05,,315.1,868.75,141.5,171,168.15,178.2,221.9,552,173.85,324.6,,,220.8,495.05,167.45,1118.75,356.65
2011-08,355.5652174,416.7391304,406.6086957,719.0434783,1119.826087,1218.565217,202.6521739,147.3043478,195.4782609,170.826087,1044.73913,440.9130435,491.8695652,863.7826087,373.2173913,398.4782609,364.2608696,424.6086957,455.2608696,390.0869565,,223.3478261,467.4782609,510.6956522,448.7826087,381.826087,382.173913,299.9130435,159.0434783,197.3478261,,378.2173913,944.0434783,182.9565217,199.5652174,209.5652174,234.4782609,274.7826087,588.6521739,199,379.1304348,,,284.1304348,558.9130435,214.6086957,1259.26087,426.1304348
2011-09,409.6666667,471.7142857,429.8571429,877.8571429,1449.619048,1300.047619,245.2857143,172.5238095,239.7619048,216.2380952,1106.238095,503.3333333,536.5238095,880.5714286,403.8095238,456.0952381,415.3809524,472.0952381,522.4285714,446.6190476,,277.9047619,547.2857143,581.6190476,478.7619048,449.7142857,388.8571429,352.0952381,192.1904762,239.1428571,,445.5238095,978,228.4285714,238.9047619,256.6666667,271.3809524,333.4285714,654.4761905,237.6190476,424.2857143,,,332.4761905,690.3333333,256.1904762,1384.52381,467.4285714
2011-10,421.3,481.35,424.9,904.8,1429.75,1310.55,240.25,167.65,262.2,206,1126.2,558.55,545.8,888.3,407.65,478.55,445.15,488.45,549.65,489.3,,281.8,595.45,593.8,451.8,434.45,370.45,412.15,179.15,236.1,,467.4,1148.85,214.2,230.5,248.55,274.25,345.2,678.5,240.75,452.1,,,329.45,889.55,266.05,1341.45,538.85
2011-11,410.2631579,462.2105263,427.4736842,887.2105263,1254.473684,1344.736842,229.6842105,158.3684211,270.8421053,195.4736842,1100.315789,584.2105263,512.6315789,868.3157895,452.5789474,452.2105263,400.3157895,463.7894737,502.5263158,531.3684211,,264.7368421,570,584.7894737,472.3684211,383,379.5789474,419.5789474,172.5263158,222.0526316,,416.6315789,1139,196.2631579,212.1052632,238.8947368,299.3157895,325.6315789,666.4736842,254.6315789,415.4210526,,,344.6842105,875.7894737,219.9473684,1301.789474,469.4210526
2011-12,415.1428571,453.8571429,435.9047619,926.8571429,1176.571429,1371.619048,221.5238095,160.6666667,279.4761905,187.5714286,1213.142857,597.2857143,568.5714286,842.4761905,565.2857143,469.7142857,411.047619,461.5238095,522.0952381,571.7142857,,272.0952381,593.1904762,619.6190476,500.4761905,431.7142857,382.5238095,436.7142857,183.5714286,220.1904762,,425.2380952,1223.333333,195.8571429,216.8571429,234.5714286,307.8095238,354.9047619,699.8571429,251.3809524,446.9047619,,,373.1904762,926.2857143,212.2380952,1261.190476,503.9047619
2012-01,420.95,460,447.2,850.95,1112.35,1421.35,222.4,164.15,287.05,196.65,1065.8,606.45,580.25,804.65,586.65,475.6,409.95,453.6,528.8,650.15,,265.8,645.1,647.35,519.1,424.15,381.8,450.85,192,228.7,,428.3,1327.8,198.9,218.9,234.85,301.35,339.05,720.2,272.4,457.9,,,400.85,954.9,208.55,1206.75,491.2
2012-02,378.7,414.5,446.95,822.45,937.7,1786,204.3,157.95,278.95,175.95,945.4,552.65,541.7,790.4,544.9,470.7,358.55,453,518.55,563.65,,233.9,661.65,641,507.5,352.3,377.15,406.2,175.65,208.2,,404.2,1296.7,183.8,199.6,205,244.3,311.45,691.85,243.05,458.7,,,348.7,879.9,206.05,1037.4,401.15
2012-03,336.5454545,372.3636364,412.0454545,823.2272727,960.9090909,1680.318182,179.0909091,150.3181818,247.0909091,149.0909091,877,484.3181818,511.1363636,802.7272727,492.2272727,454.5454545,286.0454545,419.3181818,437.5454545,543.3181818,,204.7727273,582.2272727,591.5,472.5,288.1363636,353.0909091,303.1363636,161.6363636,190.2727273,,360.1363636,1200.227273,157.0454545,165.5909091,177.9545455,202.5,270.0909091,611.3636364,206.1363636,434.5454545,,,306.7727273,820.7727273,176.4090909,911.1363636,349.2272727
2012-04,354.25,392.3,418.7,967.25,1008.35,1708.15,185.55,159.05,245.9,147.4,849.2,510.5,517.65,805,532.7,470.1,311.35,387.95,436.05,590.15,,229,574.65,599.45,385.35,310.85,369.65,316.7,165.7,190.15,,361.6,1142.9,156.1,164.35,191.5,211.85,284.3,569.45,215.95,421.45,,,313.7,875.55,183.85,984,358.95
2012-05,382.1818182,425.4090909,449.3636364,1089.363636,970.1818182,1692.818182,211.7727273,167.5,261.2272727,173.4090909,839.7272727,569.5909091,503.8636364,850.2272727,559.5909091,480.2272727,346.3636364,408.7272727,471.5,590.4090909,,274.0909091,634.4545455,628.5454545,384.0454545,351.5454545,392.7727273,352.6363636,177.9090909,210.6818182,,394.4545455,1081.590909,176.0454545,179.7727273,217.6363636,243.1818182,297.6818182,576,237.4090909,460.5454545,,,335,884.3636364,205.5454545,1071.545455,418.8636364
2012-06,395.1428571,444.0952381,483.6666667,1128.619048,986.1904762,1677.52381,218.7142857,176.7142857,270.3809524,172.7619048,782.0952381,576.952381,497.9047619,889.8571429,570.7619048,497.2380952,349.047619,442.0952381,509,589.8095238,,289.2380952,685.8571429,647.3809524,398.952381,375.9047619,421.9047619,358.7619048,182.2380952,219.7619048,,418.047619,1121.904762,196.2857143,188.4285714,224.5238095,239.3333333,309.9047619,589.1904762,235.6190476,497.3333333,,,335,930.1428571,222.3333333,1144.619048,444.0952381
2012-07,359.6190476,415.4761905,484.3333333,1091.809524,885.047619,1726.285714,201.8571429,168.1904762,204.047619,150.6190476,691.6666667,507.4761905,493.5714286,855.9047619,546.1428571,478.047619,338.6666667,428.952381,495.2857143,512.0952381,,262.047619,597.4761905,659.952381,421.5238095,341.2857143,448,298.2380952,167.0952381,187,,418.1428571,1086.571429,185.2380952,162.047619,191.1904762,190.6190476,267.9047619,569.5238095,197.0952381,452.3333333,,,286.1428571,879.7619048,194.0952381,1109.047619,402.6666667
2012-08,319.6086957,375.173913,483.0869565,1039.086957,903.8695652,2209.26087,169.9565217,141.9565217,179.2173913,128.7826087,629.3043478,444.4347826,441.5652174,804.5217391,489.0434783,435.6956522,298.4782609,437.5652174,441.1304348,438.8695652,,222.3913043,540.6521739,646.6086957,411.9565217,279.4782609,465.5217391,247.7826087,147.2608696,168.7391304,,364.3043478,1050.565217,143.6521739,133.1304348,160.826087,158.3913043,223.8695652,512.7826087,167.6086957,418.9565217,,,236.6521739,840.0869565,138.0869565,1013.478261,360.7391304
2012-09,299.3157895,358.5789474,455.4210526,917.6842105,834.6315789,2427.736842,160.2105263,137.0526316,170.3157895,125.9473684,579.5263158,339.1578947,389.2105263,751.2105263,420.8421053,406.2105263,260.0526316,394,383.1578947,377.5263158,,203.1052632,499.3157895,654,409.4736842,240.3684211,441.1052632,210.2631579,130.5263158,165.8947368,,338.8421053,1002.526316,135.2105263,122.8947368,142.6315789,137.9473684,203.1578947,449.8947368,168.6842105,373.1052632,,,222.7894737,705.1052632,128.6315789,969.1052632,383.3684211
2012-10,287.8571429,352.952381,435,888.6666667,794.0952381,2313.47619,146.2857143,127.047619,159.047619,110.4761905,518.047619,296.2380952,369.9047619,766.1904762,413.952381,394,271.5238095,388.2380952,390.1428571,331.7142857,,179.3809524,491.6190476,662,407.3809524,227.1904762,415.2380952,190.2380952,115.4285714,154.8095238,,325.3333333,861.3333333,126.7619048,107.8571429,120.3333333,130.7142857,185.1904762,418.5238095,181,310.9047619,,,215.0952381,667.6190476,121.3809524,949.5238095,300
2012-11,295.1578947,367.2631579,438.4210526,1199.842105,831.5263158,2354.789474,152.1578947,136.3157895,157.1578947,122.6315789,527,316.2631579,353.1052632,816.3157895,416.4736842,400.6315789,275.5263158,385.6842105,413.3684211,370.4210526,,188.2631579,484.6315789,699.1578947,421.2631579,235.1052632,421.6315789,183.5789474,106.8947368,168.3684211,,308.1578947,823.6842105,138.3157895,122.8947368,124.2631579,124.2105263,194.5789474,447.5263158,181.9473684,335.8421053,,,197,644.7894737,138.0526316,939.1052632,307.3157895
2012-12,272.95,332.85,433.25,1036.45,739.1,2272.6,145.45,122.35,151.7,116.4,480.8,316.9,348.1,826.75,450.6,408.4,269,367.3,408.45,361.65,,184.15,478,713.25,429.6,211.65,416.55,155.55,103.05,161.1,247,272.8,800.3,134.35,117.4,126.65,111.85,172.95,452.15,165.3,346.2,,,179,636.6,129.65,796,306.5
2013-01,260.2380952,320.4285714,398.7142857,1057.666667,614,1792.380952,143.3333333,114.7619048,139.3333333,112.7142857,446.2857143,274.8095238,317,728.2857143,433.5714286,347.5714286,225.6666667,322.047619,353.2857143,318.7142857,,177.0952381,428.9047619,681.9047619,416.2857143,194.3333333,387,157.9047619,98.80952381,154.3809524,208.6190476,227.8095238,809.4761905,128.7142857,109.8571429,123.1904762,109.047619,157.3809524,400.8095238,169.7142857,323.7142857,,,173.8095238,587.8095238,126.8571429,753.6666667,279.5714286
2013-02,278.2105263,330.2631579,410.9473684,1114.473684,639.2631579,1434.631579,161.5263158,133.3157895,150.2105263,131.4736842,467.1578947,317.3157895,376.0526316,703.8421053,503.5789474,336.3157895,254.7368421,315.4736842,379.8947368,340.5263158,,203.2105263,457.8421053,681.3684211,422.7894737,230.8947368,394.4736842,179.6842105,115.6842105,170.3157895,226.1578947,267.0526316,887.9473684,150.7894737,127.2105263,143.3157895,126.5263158,180.5263158,416.3684211,193.4210526,366.2105263,,,199.2105263,595.7894737,148.8947368,728.3157895,290.1578947
2013-03,291.1,345.6,426.5,1206.75,602.55,1325.6,179.6,144.6,147,141.55,471.55,355.2,375.9,699.6,587.15,331.45,230.15,334.95,392.95,382.35,,211.35,480,677.85,436.2,249.05,409.35,174.7,121.9,177.2,227.4,273.9,1009.25,158.9,139.95,146.4,127.9,191.55,431.55,206.15,363,,,210.25,563.3,161.15,770.7,275.7
2013-04,294.3181818,347.0454545,457.4090909,1222.954545,622.5,780.3636364,177.1363636,144.2727273,154.5909091,131.9545455,480,330.2727273,391.4090909,678.0454545,594.8181818,360.6818182,232.2727273,358.0454545,405.5909091,379.5909091,,214.8181818,515.3181818,682.4545455,382.0909091,265,442.2727273,163.5454545,124.7272727,168.5454545,235.4545455,276.0909091,861.4545455,151.2727273,132.5454545,148.1818182,128.5909091,196.0909091,427.2272727,198.3181818,356.6363636,,,206.5454545,628.2727273,158.4545455,814.5909091,249.0454545
2013-05,285.4090909,346.9545455,451.4545455,1174.181818,555,754.1818182,178.2727273,137.3181818,150.5454545,134.8181818,446.6363636,296.8636364,352.6818182,637.6363636,593.3636364,351.9545455,237.3181818,309.4090909,409.6818182,321.7272727,,203.7727273,510.7272727,657.1363636,356.1363636,255.3181818,437.0454545,154.1818182,115.1818182,168.2272727,231.2272727,277.2727273,706.9545455,142.6363636,133.0454545,130.5909091,119.8181818,181.6818182,400.2727273,189.4090909,351.5454545,,,180.5909091,606.9090909,151.0454545,827.6818182,240.5
2013-06,345.25,414.35,470.5,1203.85,709.95,791,234.3,177.05,194.7,180,522.75,356,384.45,643.05,678.7,418.15,305.55,359.35,504.7,355.8,,270.25,563.7,639.95,368.1,309.05,448,190.2,158.25,212.65,281.25,358.9,693.85,186.15,179.8,171.3,149.3,230.6,495.3,249.8,440.85,,,236.8,738.2,207.6,993.55,363.35
2013-07,337.6818182,404.4090909,435.3181818,1137.954545,703.5,884.3181818,232.4090909,169.2272727,177.3636364,168.9090909,497.5,323,376.8636364,643.7727273,657.1818182,404.0909091,299.2727273,363.3181818,479.0909091,334.2727273,,279.9090909,518.5,631.7727273,367.5454545,298.2272727,414.1818182,187.7727273,144.1363636,201.0454545,298.9090909,348.8181818,660.7272727,189.5454545,175,159.9090909,142.1818182,220.6818182,539.3181818,255.4545455,403.6818182,,,247.8181818,792.6363636,191.3181818,967.3181818,311.2727273
2013-08,351.4545455,408.4090909,428.8181818,1067.545455,872.8181818,876.2727273,243.2272727,171.2272727,170.5909091,182.9545455,487.0909091,352.0909091,378.8181818,630.9090909,645.5909091,400.3181818,328.1818182,369.3181818,459.1818182,353.1818182,,331.7727273,558.1363636,623.3181818,346.2727273,309.2727273,396.0454545,192.5909091,153.7727273,206.0909091,328.4545455,330.9090909,668.1818182,194.0454545,190.5454545,177.6363636,154.6363636,226.9545455,558.8181818,278.2272727,422.0909091,318,,289.5454545,796.8181818,217.0909091,955.5909091,312.5909091
2013-09,350.25,403.6,450.5,1063.6,894.1,862.55,234.3,173,169.05,180.55,481.95,342.25,405.95,645.75,552.65,418.4,342.35,397.85,531.2,337.75,,337.65,545,625.25,314.35,309.9,428.2,182.25,152.95,202.25,307.95,334,664.85,204,182.2,178.85,146.65,227.5,568,279.5,496.15,278.7,,285.1,856.35,206.75,956,352.6
2013-10,337.7727273,401.1363636,447.2272727,927.5,872.8636364,875.4545455,226.6818182,162.3181818,170.5,171.5454545,453.8636364,335.3181818,385.5454545,567.9545455,530.8636364,388.9090909,293.4545455,395.2272727,536,305.6818182,,285.0454545,514.5,643.1363636,306.8181818,279.1818182,433.2272727,164.4545455,143.0454545,200.0454545,293.9545455,319.1363636,612.8181818,199.9090909,173.1818182,159.2727273,139.6818182,215.3181818,528.0454545,265.1818182,428.0909091,275.7727273,,262.0454545,880.0454545,193,1035.954545,303.2272727
2013-11,347.9444444,417.7222222,427.5,823.0555556,851.6111111,850.7777778,246.3888889,163.8333333,164.1666667,182.2777778,479.8888889,354.5555556,393,530.2222222,521.3333333,374.7222222,280.5,392.5,558.5,311.1111111,,300.9444444,530.7222222,646.2222222,281.3888889,297.3888889,404.6111111,177.1111111,142.2777778,208.8888889,293.6111111,321.3333333,603.3333333,209.2222222,182.4444444,157.6111111,142.5555556,219,491.8333333,272.1111111,460.7777778,278.6111111,,276.5555556,900.2222222,207.9444444,1157.277778,301.1666667
2013-12,340.047619,408,410.5714286,803.6666667,801.7142857,829,245.4761905,158.9047619,151.9047619,177.7142857,444.2380952,330.7142857,392.047619,531.8571429,467.2857143,403.2380952,248.1904762,393.7619048,549.8095238,298.6666667,,305.3809524,528.952381,647.3333333,283.1428571,293.2380952,383.5714286,158.047619,139.2857143,192.8095238,280.2857143,305.0952381,618.5714286,210,177.1904762,142,130.1428571,217.2380952,442.8095238,257.7142857,457.5714286,265,,290.2857143,895.3333333,210.2857143,1156.047619,293.1904762
2014-01,347.4761905,424.8095238,411.047619,931.5714286,679.7142857,809.0952381,256.3809524,155.1904762,160.2380952,183.3809524,462.9047619,310.7142857,368.4285714,570.7619048,427.2857143,411.047619,325.7142857,379.047619,578.3333333,279.7142857,,319.9047619,520.4285714,636.1428571,309.6666667,288.1428571,385.4761905,156.2380952,135.4285714,197.3809524,267,312.047619,577.4285714,211.5238095,177.047619,146.5238095,120.4285714,219.8095238,463.4761905,263.0952381,442.2380952,264.2857143,,314.5714286,752.1428571,211.8571429,1236.238095,294
2014-02,367.6842105,456.3684211,414.2631579,970.8421053,723.3157895,781.6842105,257.7368421,159.2631579,168.8421053,188.5263158,479.6315789,318.7368421,366.5263158,609.6315789,402.5789474,488.8421053,338.8947368,381.6842105,681.5789474,305.2631579,,306.6842105,532.9473684,619.7368421,325.0526316,308.6315789,385.9473684,156.6315789,121.6842105,196.2631579,258.8421053,359.6315789,545.2631579,224.6842105,182.5263158,149.7894737,121.4210526,241.1052632,479.9473684,270.0526316,404.2631579,222.5789474,,307.4210526,1003.842105,223.3157895,1387.105263,292.3157895
2014-03,341.0952381,407.5714286,398.4761905,879.952381,740.9047619,717.9047619,238.6666667,149.1428571,159.4285714,176.7619048,428.7142857,288.952381,350.1428571,549.047619,380.5238095,452.7142857,313,385.3809524,662.4761905,281.3809524,,269.9047619,517.4285714,570.1428571,304.2380952,311.4761905,369.5714286,155.8571429,99.71428571,187.6666667,237.7619048,337.952381,465.8095238,199,167.2380952,132.6666667,116.0952381,303.952381,429.7619048,241.1904762,347.952381,202.047619,,302.6190476,998.5238095,202.3809524,1199.904762,240.6666667
2014-04,315.8095238,371.8095238,387.2857143,787.6666667,678.6190476,737.8095238,224.5714286,138,150.952381,161.7142857,383.3333333,280.9047619,325.4285714,454.7142857,368.5238095,399.8095238,288.8095238,362,647.047619,256.9047619,,267.5238095,462,518.1428571,303.4285714,293.0952381,368.8095238,140.8095238,96.19047619,178.3333333,231.8571429,311.6666667,505.8571429,182.047619,153.8095238,130.4761905,107.2380952,301.5714286,397.6190476,219.7619048,351.3333333,181.2380952,,256.4761905,903.8571429,185.8571429,1042.857143,199.8571429
2014-05,303.5714286,364.9047619,379.5238095,798,637.5238095,756.5714286,214.4761905,135.6666667,144.8571429,153.8095238,374,265.7142857,315.5714286,354.4285714,362.5714286,386.3333333,279.4761905,345.2380952,612.7619048,232.8571429,,241.3333333,430.2857143,531.0952381,258.2380952,270.8095238,367.6666667,132.952381,98.23809524,171.8571429,220.2380952,292.8095238,458.4285714,176,149.2380952,122.7619048,104,297.1428571,396.4285714,205.7619048,335.9047619,178.6190476,,224.5714286,951.6666667,172.7142857,1039.571429,210.1904762
