,Aruba,Afghanistan,Angola,Albania,Andorra,Arab,UAE,Argentina,Armenia,americanSamoa,antiguaAndBarbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,burkinaFaso,Bangladesh,Bulgaria,Bahrain,Bahamas,bosniaAndHerzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei,Bhutan,Botswana,centralAfricanRepublic,Canada,centralEurope,Switzerland,channelIslands,Chile,China,Cote,Cameroon,DRC,Congo,Colombia,Comoros,caboVerde,costaRica,Caribbean,Cuba,Curacao,caymanIslands,Cyprus,czechRepublic,Germany,Djibouti,Dominica,Denmark,dominicanRepublic,Algeria,eastAsia,earlyDemographic,eastAsiaPacific,europeCetralAsia,Ecuador,Egypt,Eurozone,Eritrea,Spain,Estonia,Ethiopia,EU,fragile,Finland,Fiji,France,faroeIslands,"Micronesia, Fed. Sts.",Gabon,UK,Georgia,Ghana,Gibraltar,Guinea,Gambia,Guinea-Bissau,equatorialGuinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,highIncome,hongKong,Honduras,HIPC,Croatia,Haiti,Hungary,IBRD,idaIBRD,IDA,IDA_blend,Indonesia,isleOfMan,India,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Kiribati,stKitts,Korea,Kuwait,latAm,Laos,Lebanon,Liberia,Libya,stLucia,latAmCarib,lowIncome,Liechtenstein,sriLanka,LMI,Lesotho,Lithuania,Luxembourg,Latvia,Macao,stMartin,Morocco,Monaco,Moldova,Madagascar,Maldives,MENA,Mexico,marshallIslands,middleIncome,northMacedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,northAm,Namibia,newCaledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,newZealand,OECD,Oman,Pakistan,Panama,Peru,Philippines,Palau,papuaNewGuinea,Poland,puertoRico,DPRK,Portugal,Paraguay,westBank,frenchPolynesia,Qatar,Romania,Russia,Rwanda,southAsia,saudiArabia,Sudan,Senegal,Singapore,solomonIslands,sierraLeone,elSalvador,sanMarino,Somalia,Serbia,southSudan,Sub-Saharan Africa,saoTome,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,UMI,Uruguay,US,Uzbekistan,stVincent,"Venezuela, RB",Vietnam,Vanuatu,Samoa,Kosovo,Yemen,southAfrica,Zambia,Zimbabwe
1994,,,,53.10258474,,58.91366111,,18.13434587,112.4293646,,145.6298082,36.52644213,65.98709334,55.34931946,38.75352358,112.388937,64.40047925,39.22922224,22.86586455,90.72012938,155.1781716,104.4019638,101.8472277,155.3757095,102.2701109,,48.86085141,19.33290546,83.42231159,99.48742592,68.95478401,88.18060973,48.41803223,64.53710987,,76.95232647,,53.21502871,35.76981499,69.83665802,40.03701821,42.51672247,132.7362484,35.91753745,35.75727936,71.56344205,78.40226494,,27.77589665,,,95.77615161,75.6995856,42.07295019,,91.15816256,67.78054626,77.15790827,48.58443779,45.79362906,41.38582759,43.4212042,54.53926134,43.7777475,50.62857143,52.46480415,110.8817782,41.69560426,,,53.25437977,41.9176712,62.41516834,,41.82623974,,,99.9266868,50.56172182,166.9026155,62.02115274,,48.61483782,49.91607894,50.763779,,36.16312189,88.79452186,,42.3708927,,222.0678427,41.40006283,237.4279971,100.3178253,53.98523455,,31.13363998,56.37038735,41.19208768,41.3610713,44.16654252,37.17144302,51.87710105,,20.0781439,126.3376246,41.6091364,0.099582362,65.4025685,63.22828578,40.57938711,111.4066839,118.3087907,16.10447231,84.18173901,71.26612523,73.83020501,64.46803195,101.296,89.47007489,48.87549439,93.18428428,28.73199632,64.80927,70.27211547,,53.15240293,111.1257563,31.5644352,59.33150167,,79.4307907,39.74272123,,,180.9506038,,131.3565099,,47.31355373,,,51.63112303,156.9461391,57.47754947,30.70997185,,40.81334337,82.33506494,56.43427138,181.7019494,,,99.15729509,63.75670237,84.29580351,122.1834133,91.37795691,179.9058631,25.00157431,90.22838964,42.05797709,43.41164641,23.05923645,39.08121629,102.9507348,68.72842697,50.43207274,,58.81456954,37.42625989,77.78873835,35.3270506,143.6090328,28.92299577,73.95955656,,93.30266532,,96.76540786,,57.17028365,123.0793295,86.45587873,28.37777012,78.64992687,51.86707007,50.95371265,71.09562831,23.61937681,60.0713174,14.61020937,70.82068956,316.2165476,105.5239589,55.16006752,55.14864864,,,,,44.91133604,,,111.132165,106.2385214,64.85399612,136.5437824,52.77876718,78.45449821,50.98835136,64.8030512,81.24895299,86.36584158,170.2580275,,63.67957533,23.61937681,44.91133604,,92.80438604,41.74585234,,64.23894901,27.83935986,73.94400175,41.09716152,40.14883372,21.05545916,,97.54263651,51.444814,77.47319794,98.98914704,,,,40.76895329,66.65059483,71.11950136
1995,171.3874728,,,47.61059487,,61.7774687,,19.77142309,86.11485707,,145.6021783,37.80155166,68.2566011,85.89371075,40.20462641,115.5113654,63.80014001,40.74747142,28.20949608,55.59586718,152.4643154,104.4654418,91.87961266,103.7181948,97.07201788,,49.7379857,16.98446,90.07143642,115.5439642,80.3984622,94.59517165,50.47589112,69.22312307,66.03645114,77.09564281,,54.96715328,34.27409603,76.20234391,38.25012503,52.20853142,128.3125043,35.49723032,35.75723853,77.51555138,80.22558722,,29.30841762,,,134.3904656,83.8949552,43.5447211,,93.2165225,68.51461204,73.89795938,55.19100521,45.7432999,44.80694171,44.86814607,56.76725741,45.91127073,50.24509804,55.59507785,105.3226286,44.83026623,143.1995382,,55.63716354,42.18697286,64.06915865,,43.64612858,,,95.13469619,50.02161751,67.82867881,57.42309429,,45.64418167,59.27679803,46.8104329,,37.1078808,85.63148457,,44.68943034,,213.3271704,43.76532076,256.8982651,102.4488824,54.72890135,63.50587939,37.84781906,78.26407178,42.45535373,42.82161353,49.07573058,45.93699808,53.95859006,,22.86744816,135.9403488,35.14424492,0.020999232,66.44834166,62.80596367,45.82498548,107.6518075,124.5854734,16.67948188,82.52240704,71.74574164,71.82426866,77.76672805,124.3005263,92.73100597,52.78512363,94.31846069,31.2703407,60.55446614,73.13538699,,51.5917603,113.3196447,34.11996,59.6788385,,81.63504909,43.90793646,,84.91689777,184.615135,73.87676271,126.2633873,,51.71502538,,128.0163865,55.84594095,,58.54646946,46.32101929,,42.20258928,72.04378866,56.24422819,253.9766702,,,82.10365876,70.1345281,98.56840972,119.7394897,78.45689867,192.1140638,26.69790278,94.41564439,41.95162014,42.47667286,39.52837841,44.03979441,107.8186116,68.32650832,59.4905184,,56.91425246,39.75693658,79.59149064,36.13275367,146.90538,30.92721785,80.53853431,,104.739981,43.67839435,99.95443795,,59.90703224,118.0640742,91.48592665,28.15943867,87.66795203,56.2912254,55.18290547,30.97217315,26.27878414,65.04176706,14.77246695,68.19379694,345.4592639,94.7535052,45.02925044,59.36075434,,,23.21612278,,49.99971076,,,111.238296,93.463301,69.55009631,133.7630748,56.30796248,68.97657516,55.69655657,69.84646666,89.75628134,137.5159026,168.1795245,,73.34014459,26.27878414,49.99971076,,93.71444657,44.24263475,,65.58242013,32.62314586,97.22969541,41.75100823,38.09767484,22.45338165,,98.35882276,47.34234294,74.72126592,98.02844831,,,,43.61093869,69.2267747,79.15679261
1996,175.3349014,,,44.89542726,,61.44407049,,21.50646841,79.22956012,,137.2647696,38.33233194,70.08367112,80.84974017,21.57372227,118.0600938,56.51779145,38.18029777,26.07608772,86.58947271,164.1154193,105.856747,107.5000435,96.77489979,100.2693005,,49.85629111,15.63559148,91.54813441,120.5739637,81.15644934,90.95557528,47.08440503,70.42891498,69.49541684,79.67016553,,54.7679748,33.81474547,73.51927601,46.43775955,60.31625674,128.4076633,36.04410719,35.75781507,75.48996786,84.49225549,,32.62533362,,,140.8489254,81.49325044,44.99672952,,91.17781899,68.47130342,72.64249087,53.70514788,45.26564648,46.43477861,44.95063426,57.16318672,44.21570268,46.94856146,56.22638529,116.6175203,46.32842342,134.0956354,,56.43225909,42.47917795,65.73682148,,44.32923995,,,95.67090085,51.28233226,45.69773033,72.20494413,,43.54017378,50.95439438,42.3601715,,37.49623344,88.7659945,,40.39295296,,211.3375325,44.31635111,244.8537644,115.4508476,55.39217175,67.98899544,40.22337985,83.18663317,42.14501738,42.53298355,49.15775076,46.20760865,52.26474366,,21.92948735,138.7037378,35.22129915,0.026888483,70.98946262,61.3432236,42.98283995,97.72424196,131.0429364,18.52450015,71.27357329,57.3121107,87.29577381,69.1615668,105.84,96.0922438,53.50437959,91.47020555,32.4504489,63.75717361,68.09661276,,52.54515599,105.0182476,35.18785848,57.03399922,,78.87396371,44.0670127,,93.17435409,190.4321811,89.91709716,123.2777004,,47.09554345,,129.237536,46.49672005,,57.92617,50.41920008,,41.86517274,63.40939583,52.4944214,237.570056,,,77.97407569,53.72103489,94.71406312,127.857836,54.70242297,181.7676989,27.01981481,97.61769043,43.09351942,44.39931707,40.25772925,48.4828383,108.7329706,71.12151154,58.4577687,,55.11617096,40.60732832,85.57615375,38.33012683,156.0066153,31.65420409,89.79995598,,107.8033526,45.47554282,92.64341956,,60.20822505,103.0352672,89.2685359,29.88874991,83.50922105,60.78136937,47.92250082,32.23006582,25.52176261,66.65385559,23.2061102,59.74860812,334.9111633,90.23119667,49.59553065,55.28185673,,,42.08120582,,50.66994453,,,115.2232764,93.62779023,67.4066806,139.987222,103.0037197,69.91417906,46.61003319,77.42242723,84.27412983,156.6705901,152.516129,,78.72534704,25.52176261,50.66994453,,85.72035476,49.36931489,,51.88067231,35.38548688,93.85664323,41.2821189,39.52843646,22.68707199,,101.2176011,55.97242779,92.7057468,99.07998978,,,,46.66732849,63.82148218,72.06962055
1997,168.770832,,,45.42552335,,68.18917775,,23.33617884,78.54774505,,135.4032631,38.07481123,74.86769022,82.07896653,24.27537923,124.3666933,58.71162961,37.41641878,26.32551339,87.26924647,148.5820781,79.73488557,100.6309648,125.5161792,108.4864561,,50.46966341,16.57620926,93.85068456,115.6796683,82.02069344,108.6044152,55.81850836,74.5167607,74.54486573,89.37290706,,54.9466136,34.53301736,78.20804764,49.84270432,33.75000042,135.7581795,35.59706809,35.75704391,85.97934615,88.04966244,,32.75419899,,,139.7628693,85.07416815,49.60103503,,102.3138829,71.16840447,74.23323717,52.24391151,47.41553046,47.26963175,46.52267748,60.39988392,45.01718632,43.73824746,60.19893629,115.4147767,51.29225228,153.6804643,,59.79207757,69.23572484,68.26382994,,48.03349688,,,98.53626451,50.31218617,57.75433389,85.40183797,,42.4150697,48.3174981,60.89989786,,39.27422875,89.63329054,,41.55195116,,209.1366716,46.34956537,233.4402946,118.848359,54.10045142,75.5462765,36.89404881,94.75095081,44.03771806,44.44643373,51.19317484,51.38429833,55.99385881,,22.61938633,142.3218996,32.64955811,106.1881699,70.50288379,60.51319374,44.68174713,88.98483183,120.7312917,20.04073819,72.3595507,54.05711686,84.4771343,78.93464446,110.9371429,89.88267977,58.63297829,92.4455526,32.41086312,65.15697077,62.08659794,,48.63241218,107.8194529,35.17579485,53.44628365,,80.13755331,46.60978083,,100.0093754,210.5822636,88.47112154,124.2279872,,51.15015465,,127.5604002,51.82613662,,62.42998466,48.77736168,,43.76091264,83.81641046,57.03742204,226.1083596,,,99.991449,46.08408627,84.63170944,127.8054323,54.94191396,185.6647563,28.0647795,94.02477343,44.71196368,41.4651597,51.46101079,58.00553065,114.3407597,73.06356477,64.03553489,,55.24686352,42.80452688,88.62796617,36.8522661,165.343715,33.46954585,108.2503174,,99.20797503,50.47394182,94.0796549,,62.28731466,95.93427625,90.33725198,30.58935077,84.44703884,63.20524233,47.25692141,33.46746051,26.02882769,65.18811703,17.85861324,60.86698755,323.8644221,104.2541096,28.27802404,63.55709275,,,45.54739014,,52.87878973,,,119.5408438,96.32608339,73.05598775,137.502563,80.58965932,66.22297638,49.31310114,73.78055563,95.05201262,181.5901196,103.690369,,72.81073499,26.02882769,52.87878973,,80.50071044,54.97032357,,41.90762586,34.15856697,84.24141418,42.99930175,37.70639708,23.42832108,57.19859136,108.4891142,51.24503641,94.34448407,102.5430017,,,,46.84526188,58.27286262,82.20506409
1998,163.2931056,,,48.13748354,,66.29293028,,23.35002797,71.84245188,,131.3194081,40.07043056,76.92714939,77.2278091,27.44002999,123.4844957,59.5936253,40.93978358,27.8800634,77.50169175,128.4891015,77.72616717,125.6666091,122.9576977,109.5091681,,52.28116177,16.43858493,86.2870585,107.8761062,82.51759968,101.8410393,51.04953188,78.28037064,74.65870115,88.86629251,,54.32116368,32.42469627,76.3666435,45.01641779,62.67930673,148.9016625,35.90892305,35.75725007,81.88141375,92.48985486,,32.50463292,,,134.9096777,84.68860957,51.58287212,,100.4277279,71.29914596,75.91130271,45.09445056,49.82342976,47.54666424,47.91966823,61.08061638,43.39510795,41.927627,61.47043683,94.92756567,52.86422329,158.4289651,,60.63825188,75.57593754,67.018325,,49.50676679,85.99754839,,95.97478261,48.31796198,53.56666932,80.59954325,,48.21067586,53.87096227,50.28654212,,42.26828025,93.94490438,,44.42373996,,203.8424315,46.63890262,221.1332845,122.0504682,54.04282653,65.76340439,36.5207867,107.2099851,45.09050184,45.20832794,47.15330396,44.30085543,96.18619236,,23.69946951,157.9779613,29.22821965,132.2431605,71.96795655,59.81457573,45.20998028,84.47498537,109.0516234,19.23202171,65.20418275,48.89724194,94.50929453,75.619473,97.09269231,88.27875368,69.98776686,94.9526363,32.35298263,84.26954051,54.7171976,,40.25270758,103.0280036,35.00962049,50.0504894,,78.49498913,51.77321053,,89.6518082,232.8900888,90.44365087,125.8829653,,50.79768215,,116.8031245,50.79799663,,60.23809372,50.99612163,,44.50911227,92.49586365,50.17835002,223.3065765,,,107.3512108,41.13164999,69.85052923,132.1991317,70.87517729,209.4914632,27.85858309,93.25178171,41.36937573,44.10121213,39.27860747,57.01371507,112.5520232,72.0219018,56.70960129,,57.89601782,43.1432091,91.69423094,34.01172518,151.2684728,32.95302179,98.66223933,,102.8609321,56.66045176,96.27263046,,63.8106832,101.6063201,88.99159251,32.8265239,91.05812556,53.83879571,55.77225328,28.79446359,26.62927922,56.08838061,21.87513604,61.95883844,312.0792557,88.85852799,35.33267956,60.87229075,,,51.52844714,,50.38176252,,,103.9221944,96.77501823,75.62372729,151.9504921,83.06578577,61.42484483,48.0589829,72.98782249,100.2403458,106.8955428,96.32011433,,79.46078623,26.62927922,50.38176252,,79.97945826,40.27434943,,25.93556908,30.04392193,86.04972551,42.56714235,35.64001539,22.82589093,45.41795478,108.7815938,43.59939293,97.00124851,94.73810093,,,,48.89661764,56.25030702,88.51404167
1999,164.5691531,,,51.01107175,,66.33987501,,21.38274496,70.56047914,,130.7952567,39.13464841,78.26014034,69.82596488,23.53974528,123.9972403,64.67000785,33.68632612,28.38794056,90.70963539,141.8316988,75.70273833,121.8205416,120.8351178,121.6757865,,44.16825464,20.98216648,86.42666138,104.2195716,81.81567376,98.9290812,43.2123439,80.31485637,74.36718632,90.07522477,,55.34726711,33.52456673,76.54000125,40.36685344,41.17766082,131.3941903,36.14927931,35.75715709,80.96901996,87.90394081,,31.8689322,,,131.2093847,86.26125292,53.3694452,,101.7025634,72.69721446,76.30275328,50.92911545,48.17913807,45.04812384,46.57047245,62.68180131,49.2012508,38.36150845,62.33582569,96.25923618,54.73805181,144.8717633,,61.46774039,75.97730153,66.23622196,,49.7609206,96.833135,,97.73145246,48.81579739,57.15288255,81.70510403,,47.67304857,52.41329752,67.67764754,,47.37759844,100.4821406,,46.36050685,,201.0593148,46.95975447,220.2723131,120.1260891,53.08693191,66.96769428,41.94847951,113.7262081,46.08439019,46.06853203,45.80675867,40.6599077,62.94391286,,24.81559745,160.1439639,34.88541413,138.3146012,69.51235536,67.88566823,44.72517056,84.23174689,104.4809297,18.34895982,82.57915136,48.19227499,99.19949122,94.17688808,112.6429907,86.48014373,61.43607395,85.37369987,33.88506961,80.05845616,50.81417077,,34.80163011,100.2933026,36.40581721,50.18366849,,78.75147835,46.97312498,,74.81266933,239.2169278,79.87143765,133.3995219,,53.98669265,,117.5279352,56.67500809,,62.07386643,50.61797144,,45.51101435,89.6759354,50.0264356,227.0162447,,,112.2413385,49.6861414,63.85573351,130.6912574,71.31597303,217.5694726,28.45018203,92.28309426,46.07417139,39.13270415,34.45783118,62.53764452,114.4018843,70.00792446,52.56698125,,61.40123113,43.32967882,86.25039566,32.31996281,126.6863149,33.20577656,94.90945774,,116.0068021,54.02153911,104.0804965,,63.29318291,77.55527569,96.34528938,29.24470494,85.73296979,57.97367504,69.3932815,29.43637869,27.37598257,57.84608697,24.71436749,63.11063512,336.4848464,77.79254179,33.7491637,60.99048962,,,30.11727178,,48.11154042,,,99.35648551,92.62910415,75.91714262,146.2665447,92.905297,64.30840492,50.50786776,67.88952808,100.7063938,133.605948,90.47619048,,51.17791427,27.37598257,48.11154042,,77.90511394,37.40161835,,25.01345223,36.02471016,101.9517051,45.12013653,33.38644895,23.27347266,36.61885881,106.7660895,42.07023048,102.7874066,91.23496762,,,,46.86188609,59.7675342,70.9226598
2000,145.0731777,,152.5471095,63.4540744,,70.72624308,,22.62244478,73.91851927,,116.2817894,41.02901118,85.36049562,78.54856828,22.55372449,141.0790715,55.99169036,34.5123825,29.32171436,78.29438767,135.8090158,79.64494389,104.1924382,141.609166,126.6452639,,45.59777511,22.63976136,88.77943296,103.1716255,77.66484522,91.92472969,45.65978199,82.97479188,80.86659905,98.10559702,,59.31582211,39.41053879,74.63780424,50.85286897,27.01440292,123.9098844,32.66708547,35.75747855,87.52060836,86.89600982,,31.07598788,,,137.4949268,98.2331208,61.3899966,,98.23671707,82.98398173,79.3003931,62.85834408,54.63462527,49.13116715,51.82931619,69.12450648,59.4646993,39.0179359,69.99999744,67.88136193,60.23783366,126.5135312,,68.3866121,67.11064622,74.99431239,,55.86124572,107.5640366,,101.7019289,51.72530915,62.66243257,116.0484302,,53.48171901,56.35981989,54.87335091,,58.41567754,104.9652601,,49.1455879,,206.7673705,51.53463837,247.6540204,120.3921646,56.66805304,76.05694432,46.10982212,136.9903717,50.7827531,50.63885574,48.36810407,47.37836143,71.43687592,,26.90092227,175.1400153,41.25724746,125.3365956,71.31564011,71.28559212,50.47451867,89.51300605,110.3336702,19.81965271,105.6996926,53.30904439,89.43065796,110.8852954,105.0432759,92.06601663,67.94719204,86.62057131,35.70242159,68.83730137,50.11529593,70.31338673,45.28109377,98.39375142,38.34465541,50.56672257,,88.6364417,53.56167998,,83.27429474,271.9509664,81.75290783,148.9432311,,59.16182679,,126.1631001,68.68443533,,66.77591353,52.43268175,,50.04534279,80.16014736,55.42257543,245.8622494,1.165695583,87.92520214,121.8866098,52.39622819,75.26462263,122.3126025,60.9386355,220.4073501,30.30109467,87.09189423,,43.49156514,48.99559947,61.29849746,125.5219499,74.62175523,55.710589,,68.51692688,47.48655777,79.59363251,28.12960732,133.9889395,35.53803216,104.7298557,154.5095141,115.421838,60.79053965,106.1695121,,67.42339013,78.64472976,87.63909496,29.12537837,89.61265972,48.52132539,68.09390704,29.83936567,28.99086929,68.16645136,29.40423446,65.14190693,364.3645205,62.72242796,57.5299629,68.7100889,,,24.17033287,,62.01695882,,,110.6994317,103.6791227,82.21453366,151.2383067,157.3776706,63.97143408,51.57117201,71.30478607,121.2978836,175.3512061,103.5803178,166.6920727,53.46687007,28.99086929,62.01695882,,82.45592577,42.00059641,,23.9808677,32.74903334,119.8582936,49.07261132,36.71373815,25.04363522,44.05402998,95.86732737,47.85722155,111.4170944,87.15579178,,,,51.43777395,60.38746899,74.06741113
2001,139.0456794,,150.3357947,66.49104645,,72.36947492,89.86457993,21.85225545,71.61719663,,116.3806898,44.36520836,87.53666476,78.81518549,20.96404561,138.6944652,57.27591999,32.3692329,32.09801707,79.68748984,127.026112,72.50088064,104.3189001,137.0449305,119.9627211,,45.22782135,26.93628502,84.64055958,108.7188707,74.03432795,87.52506557,39.73049974,78.51486841,81.46489637,96.16370429,,63.14312621,38.52735928,73.55035201,54.12511636,25.04193751,130.7324811,33.90111179,35.75722888,92.1637225,81.17188888,,29.36109638,,,131.8491288,99.30997399,61.97779664,,84.36011961,83.96857347,70.51056781,58.70616249,53.02732559,47.78645964,50.43211414,68.17020845,50.74505716,39.81042654,69.2042648,72.06271096,58.07415858,126.6509688,,67.72527317,67.28724229,70.26592909,,54.95936809,100.58733,,83.63861324,51.72682464,63.32992508,110.0458542,,58.59690975,46.92926319,48.01758272,,56.13996927,91.71777982,,69.54454775,,199.5770007,50.29901505,240.8489776,115.9430717,56.37955144,80.84477357,48.50291715,130.6978978,49.69032365,49.66609063,49.283685,49.50025752,69.79320753,,25.99325413,175.0278573,40.53556648,126.780256,74.98420614,65.03568758,50.20822391,84.8277346,109.2843778,19.79812812,92.84906851,55.94683603,73.747112,113.7434771,113.4642623,83.10192574,63.9110626,86.84235118,35.69055042,65.89943688,55.55680836,65.39154525,43.17344961,91.40472335,38.48229376,51.13716458,,80.89860153,52.3769956,,93.55018063,271.3444488,86.49397677,151.1038415,,59.4180039,,124.5007396,61.37074193,,67.82677394,47.16607302,,49.02983683,71.47781436,60.20080302,218.6606769,0.917310272,100.4093861,115.8183269,55.41755386,76.02748881,129.7787219,67.11840369,203.364636,27.89538262,90.64504287,,41.5342216,49.68050029,57.98013155,120.0387648,73.26639332,55.79992108,,67.23382435,46.24012253,81.03699544,30.37153377,130.098368,35.06440143,98.9089405,130.0717365,117.5803671,58.07526918,109.8856497,,65.0640678,72.60569901,82.72597847,,94.96867168,51.92859102,61.11085866,31.35064891,28.443684,63.56062864,24.19332776,66.49058544,349.2921057,52.40233926,35.42439311,65.89073854,,,60.18720287,,62.93711772,,,123.6156401,104.5386942,81.15222272,160.8803815,187.3914456,64.61333189,64.32190804,74.0180975,120.2676963,146.6573056,81.98585494,163.604514,58.19035932,28.443684,62.93711772,,89.55191911,49.39883395,,28.02050647,35.32997678,104.0011569,48.10390553,36.30951264,22.84295783,56.77627759,89.62023367,42.14126802,111.955938,87.77214514,,,,54.80163343,64.66828271,67.89787217
2002,134.3021583,103.1092028,105.3017426,68.52503792,,73.69931194,93.07165881,41.75272436,75.94344895,209.5330739,110.7645399,41.55727587,86.948168,92.81649485,21.67382941,135.124885,51.48426491,30.87290647,28.96738072,75.85413327,130.6075232,70.27798171,95.27847913,131.0020583,118.692344,,49.35026047,27.6183574,81.81000757,108.7479691,73.20026651,91.83577406,36.10856478,75.84232067,80.21378814,91.15303421,,63.39372549,42.74740363,79.8636641,51.84281763,29.31684564,135.4560711,32.98263921,35.75711907,101.0897023,80.77460617,,24.72931335,,,123.6413281,91.52598182,60.77300852,,83.85539785,84.55693815,68.7232829,61.13416484,55.30407056,49.98765998,51.63947305,65.90601761,49.37654964,40.98706783,66.76259522,76.59016366,54.98286373,124.0913643,,65.51353562,74.10126713,69.29037218,,53.07202476,95.69941014,,84.75908154,50.26290073,71.62816486,97.48924317,,55.44823507,59.64295092,41.18439956,,50.34899626,82.30610846,,66.03186001,69.06942393,196.7250784,49.07383166,255.9964574,117.9974545,60.23263187,83.25011668,48.12821713,117.951385,51.53966585,51.3688879,48.7214887,45.79499678,59.07946177,,29.50866223,163.7655427,48.17268655,119.7620477,69.54541727,68.73153621,48.19841696,81.84675543,114.1234407,20.68561136,94.03168565,55.17267226,82.92083904,119.6929361,129.4278954,82.43976433,60.15370786,81.22519327,38.14395823,67.25490285,51.04253256,73.13627832,78.85975704,89.17200441,40.91962662,56.65195589,,76.33513178,50.95681375,,100.3598816,258.8431483,83.29865846,153.4032571,,60.5340864,,129.8395255,38.58222494,,70.31041121,46.69791471,,50.65171303,71.5338714,57.82929137,218.8529089,0.511203519,95.22940002,118.5172531,80.41614112,70.60546353,119.8223403,41.90083779,199.356492,27.02665403,96.53415525,,42.39358006,40.03516859,58.09128441,113.4573979,67.64702301,46.2307185,,62.65599456,44.83496084,77.01842503,30.53762992,121.851866,35.24918133,102.4350769,127.9047883,118.9191103,60.92438115,106.3294868,,62.16105381,79.44156565,76.25288261,,88.46972363,53.71024781,59.64544573,29.48351478,31.45944146,64.59277916,31.39638942,67.51411071,349.746014,50.54631437,38.38580213,65.91909078,,,59.37055622,,59.58694596,,,122.1961348,103.327149,77.74004947,163.52933,163.2507639,68.61387864,126.3508078,74.30362754,114.969743,138.6839688,63.70468612,175.9313579,73.5253566,31.45944146,59.58694596,,85.34165719,47.46053912,,27.48976305,36.27779416,100.6565007,50.56735175,40.02906731,22.15427178,58.95452471,85.11491556,48.57571065,116.6968687,91.69721508,86.00174768,52.16640502,,59.7646363,64.916497,66.80735156
2003,133.9690437,116.3625416,103.9012268,67.02060851,,79.97916544,102.3001695,40.64474803,82.18767117,205.6925996,116.566019,40.29614463,86.38738242,107.5519485,27.37631208,131.9903126,48.72235439,30.73251815,27.6578849,79.62521351,128.0914868,71.06354051,113.4597628,134.1418523,119.121745,,51.96783514,28.14038472,88.29412034,105.2584676,76.35741337,85.83404252,36.231226,69.95226011,84.4402372,89.52990145,,66.31628662,51.803988,75.26749055,46.64148434,54.03135618,156.8617773,36.51618352,35.75695913,98.76838081,83.6947771,,26.58713358,,,114.0045885,95.01519722,61.51913445,,80.32004918,80.88171199,84.44950319,62.12477208,61.91334279,50.68424581,56.21425273,65.01574014,47.24163069,46.17964072,65.32579893,74.00782429,53.11137165,123.2780547,,64.49094682,84.12570172,68.03765942,,50.79783352,102.8997876,,80.30260821,49.35563212,78.25966068,97.28714571,,51.14213902,68.85879303,43.27161881,,48.19005372,83.07660656,87.2952496,65.95964992,64.18539326,189.1624856,49.26067402,292.4546559,122.2482772,61.71494063,85.19663322,63.6809232,116.4283843,55.1862173,54.94464715,51.19982749,51.18855342,53.61649375,,30.5924354,146.5522581,50.67910578,154.2345253,68.28668664,70.10595937,46.26863869,88.15063084,115.7064591,21.5831294,91.46333243,54.1322659,83.93258266,123.0808122,110.6674046,86.64844494,63.39299554,86.55638887,39.77936343,60.57209588,54.09083402,71.92066845,90.61273052,100.5455589,42.8398915,57.29559002,,75.33624733,51.80416083,,98.1259502,254.1010524,84.7807483,151.7357836,,58.32774268,,140.0569458,55.15923812,,75.63376288,50.20568946,,54.14612364,71.06932049,58.6281417,214.5723403,0.365959629,77.59838901,120.2993935,76.5095523,68.26191005,110.1185317,50.84244944,194.1948903,26.78564092,98.23518238,,39.98407213,49.33496486,62.17506589,111.9200094,66.58368388,44.24788362,,57.91476935,44.50701236,82.55391791,32.84449575,114.6933669,37.62461033,101.8493332,118.6570554,123.449069,69.43730569,118.8401575,,60.43826721,81.12736377,76.39868952,,90.16494869,56.17952705,59.12826901,30.71273341,32.52988131,69.83119597,31.99763154,65.35930544,377.2185643,58.08208208,45.90601608,68.23698248,,,61.51307206,,59.01356822,,,126.2829945,102.1084668,76.05107012,170.4071824,175.4011807,62.03909463,83.37891496,81.25070589,116.6928382,137.669593,63.20175069,122.3558327,75.96135769,32.52988131,59.01356822,,82.39010779,45.60147175,,30.43836752,36.58572647,107.4587021,54.7936835,51.75919958,22.47710057,70.45927469,85.97679104,50.57700738,124.3279544,91.57037268,75.05438182,55.0008105,,51.40183109,62.31284468,70.45198822
