date,Albania,advanced,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,bosniaAndHerzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Colombia,costaRica,Cyprus,czechRepublic,Germany,Denmark,emdeEAsia,emdeEMEA,Ecuador,Egypt,emdes,Spain,Estonia,Finland,France,UK,Georgia,Ghana,Greece,Guatemala,highIncome,hongKong,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,Korea,Kuwait,emdeLatAm,lowIncome,sriLanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,middleIncome,northMacedonia,Malta,Mongolia,emdeMENA,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russia,emdeSouthAsia,saudiArabia,Singapore,elSalvador,Serbia,emdeAfrica,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,Taiwan,Ukraine,Uruguay,US,Vietnam,World,southAfrica
1/1/1990,NA,7046025,47502.43,158133.9,NA,NA,NA,NA,NA,NA,2205.213,294869.9,NA,252476.5,106279.3,NA,NA,NA,NA,NA,NA,659346.6,NA,NA,NA,9302.147,NA,NA,NA,NA,44280.59,488916.5,414090.5,NA,NA,NA,NA,7290787,25372.85,NA,NA,NA,67890.83,NA,NA,NA,NA,NA,458884,NA,1114070,NA,NA,89337.38,NA,NA,NA,NA,NA,NA,NA,NA,154480.3,NA,NA,NA,NA,NA,NA,NA,NA,136785.7,63429.34,19821.54,NA,22683.85,NA,NA,NA,NA,NA,NA,NA,NA,16487.22,3037.335,NA,NA,NA,NA,79307.89,NA,NA,86690.12,37406.26,NA,NA,2234331,NA,8974507,52961.73
4/1/1990,NA,7103328,48130.97,158308.1,NA,NA,NA,NA,NA,NA,2157.722,272231,NA,251433.1,106591,NA,NA,NA,NA,NA,NA,662630,NA,NA,NA,9331.867,NA,NA,NA,NA,43818.11,491848.5,416217.5,NA,NA,NA,NA,7350080,25893.68,NA,NA,NA,69718.01,NA,NA,NA,NA,NA,460282.6,NA,1143545,NA,NA,90903.48,NA,588836.2,NA,NA,NA,NA,NA,NA,157832.2,NA,NA,NA,NA,NA,NA,NA,NA,137930,64114.6,19741.4,NA,22640.92,NA,NA,NA,NA,NA,NA,NA,NA,16656.64,3116.88,NA,NA,NA,NA,80290.78,NA,NA,91881.17,38142.91,NA,NA,2242448,NA,9025252,52918.02
7/1/1990,NA,7143716,52613.26,157411.3,NA,NA,NA,NA,NA,NA,2213.337,290908.2,NA,249649.7,106325.6,NA,NA,NA,NA,NA,NA,676555.3,NA,NA,NA,9446.25,NA,NA,NA,NA,43175.87,493669.5,411872.1,NA,NA,NA,NA,7391872,26177.91,NA,NA,NA,71622.23,NA,NA,NA,NA,NA,461023.1,NA,1165569,NA,NA,94436.64,NA,619342.9,NA,NA,NA,NA,NA,NA,159985.2,NA,NA,NA,NA,NA,NA,NA,NA,139810.8,63483.87,19744.26,NA,22950.62,NA,NA,NA,NA,NA,NA,NA,NA,16847.77,3165.63,NA,NA,NA,NA,79697.03,NA,NA,90023.73,38144.29,NA,NA,2243881,NA,9103833,52873.54
10/1/1990,NA,7136701,53868.88,158319.4,NA,NA,NA,NA,NA,NA,2239.357,287112.9,NA,247428.5,106183.8,NA,NA,NA,NA,NA,NA,688347.2,NA,NA,NA,9523.07,NA,NA,NA,NA,42850.63,495039.8,410455,NA,NA,NA,NA,7384614,26430.81,NA,NA,NA,73125.13,NA,NA,NA,NA,NA,458026.4,NA,1164531,NA,NA,95940.44,NA,618886.6,NA,NA,NA,NA,NA,NA,162018.5,NA,NA,NA,NA,NA,NA,NA,NA,140918.1,65183.9,20133.52,NA,22950.66,NA,NA,NA,NA,NA,NA,NA,NA,17115.95,3187.306,NA,NA,NA,NA,80134.47,NA,NA,91903.4,40620.9,NA,NA,2223444,NA,9099660,52922.56
1/1/1991,NA,7160418,51359.48,156262.7,NA,NA,NA,NA,NA,NA,2264.255,275860,NA,243898.5,105844.4,NA,NA,NA,3629.124,NA,NA,710397.8,60308.14,NA,NA,9685.589,NA,NA,NA,NA,41712.98,494070.9,409257.3,NA,NA,NA,NA,7409154,26860.2,NA,NA,NA,74100.13,NA,NA,NA,NA,NA,462607.5,NA,1176471,NA,NA,99420.36,NA,603127.1,NA,NA,NA,NA,NA,NA,162465.1,NA,NA,NA,NA,NA,NA,NA,NA,140346.6,65736.94,19470.92,NA,22619.93,NA,NA,NA,NA,NA,NA,NA,NA,17525.64,3126.406,NA,NA,NA,NA,79661.15,NA,NA,85556.89,39967.09,NA,NA,2213130,NA,9102457,52501.69
4/1/1991,NA,7191301,54073.1,156021.5,NA,NA,NA,NA,NA,NA,2309.475,290076.3,NA,245032.2,105290,NA,NA,NA,3662.336,NA,NA,706820.6,60081,NA,NA,9911.894,NA,NA,NA,NA,41283.44,496984.3,408741.3,NA,NA,NA,NA,7441110,27206.86,NA,NA,NA,76309.3,NA,NA,NA,NA,NA,460074.7,NA,1186875,NA,NA,100848.1,NA,626630.2,NA,NA,NA,NA,NA,NA,164951.1,NA,NA,NA,NA,NA,NA,NA,NA,141991.1,66080.82,19276.29,NA,22450.33,NA,NA,NA,NA,NA,NA,NA,NA,17771.48,3216.951,NA,NA,NA,NA,79266.41,NA,NA,90559.98,41290.9,NA,NA,2230320,NA,9171032,52383.15
7/1/1991,NA,7206839,58084.46,156707.1,NA,NA,NA,NA,NA,NA,2342.66,300563.9,NA,245362.2,105334.2,NA,NA,NA,3692.101,NA,NA,705274.8,60844.78,NA,NA,9973.349,NA,NA,NA,NA,40735.89,497917.4,407848.7,NA,NA,NA,NA,7457187,27576.97,NA,NA,NA,77920.87,NA,NA,NA,NA,NA,460239.9,NA,1186147,NA,NA,103157.6,NA,644319.5,NA,NA,NA,NA,NA,NA,165257.8,NA,NA,NA,NA,NA,NA,NA,NA,142571.9,65919.29,19475.93,NA,22526.38,NA,NA,NA,NA,NA,NA,NA,NA,18067.15,3197.607,NA,NA,NA,NA,78553.08,NA,NA,94901.5,42175.1,NA,NA,2241589,NA,9214837,52362.78
10/1/1991,NA,7250526,59937.72,156801.5,NA,NA,NA,NA,NA,NA,2361.274,290575.4,NA,245816.1,105441.8,NA,NA,NA,3817.283,NA,NA,714256,60045.92,NA,NA,9984.953,NA,NA,NA,NA,40100.51,500153,408557.2,NA,NA,NA,NA,7502393,28154.14,NA,NA,NA,79269.96,NA,NA,NA,NA,NA,465642.8,NA,1194809,NA,NA,105565.5,NA,638349.7,NA,NA,NA,NA,NA,NA,168242.7,NA,NA,NA,NA,NA,NA,NA,NA,144151.7,66402.71,19495.25,NA,23117.88,NA,NA,NA,NA,NA,NA,NA,NA,18211.41,3160.466,NA,NA,NA,NA,78734.45,NA,NA,90722.36,43781.03,NA,NA,2249420,NA,9255554,52272.77
1/1/1992,NA,7311252,58888.79,158010.5,NA,NA,NA,NA,NA,NA,2334.365,288878.4,NA,245996.4,106083.9,NA,233269.5,NA,3890.111,NA,NA,725089.7,61134.7,NA,NA,10067.57,NA,NA,NA,NA,40195.2,504896.7,408586.7,NA,NA,NA,NA,7565228,28457.71,NA,NA,NA,79480.3,NA,NA,NA,NA,NA,466895.4,2476.257,1196565,NA,NA,107605.7,NA,635412.7,NA,NA,NA,NA,NA,NA,168227.9,NA,NA,NA,NA,NA,NA,NA,NA,145171.9,67814.85,19588.27,NA,23046.71,NA,NA,NA,NA,NA,NA,NA,NA,18529.83,3317.043,NA,NA,NA,NA,80109.53,NA,NA,91083.86,44116.05,NA,NA,2276351,NA,9321981,51906.51
4/1/1992,NA,7331804,60534.69,159092.1,NA,NA,NA,NA,NA,NA,2347.871,285848.4,NA,246294.5,105820.2,NA,245129.9,NA,4003.016,NA,NA,719864.5,60772.94,410658.1,NA,9976.359,NA,NA,NA,NA,39721.75,505134.6,408104.5,NA,NA,NA,NA,7586494,28953.84,NA,NA,NA,80635.85,NA,NA,NA,NA,NA,466627,2526.469,1196541,NA,NA,108315,NA,637076.7,NA,NA,NA,NA,NA,NA,170986.7,1692104,NA,NA,NA,NA,NA,NA,NA,143838.9,68168.4,19785.76,NA,22442.25,NA,NA,NA,NA,NA,NA,NA,NA,18750.86,3309.803,NA,NA,NA,NA,78512.94,NA,NA,94270.1,44746.81,NA,NA,2300990,NA,9364942,51588.1
7/1/1992,NA,7368319,63188.98,160712.5,NA,NA,NA,NA,NA,NA,2357.17,286181.1,NA,247618.7,105022.7,NA,254516.4,NA,4167.412,NA,NA,718420.8,62287.56,425384.3,NA,10092.47,NA,NA,NA,NA,39493.94,504765.1,410703.9,NA,NA,NA,NA,7624277,29487.61,NA,NA,NA,83590.3,NA,NA,NA,NA,NA,465590.5,2596.039,1201042,NA,NA,108312.6,NA,642982.9,NA,NA,NA,NA,NA,NA,172574.3,1729117,NA,NA,NA,NA,NA,NA,NA,144274.4,69061.51,19415.1,NA,22588.03,NA,NA,NA,NA,NA,NA,NA,NA,19260.89,3423.801,NA,NA,NA,NA,78514.4,NA,NA,99941.01,45704.22,NA,NA,2323815,NA,9432672,50990.84
10/1/1992,NA,7386741,62476.72,164030.7,NA,NA,NA,NA,NA,NA,2398.145,289743.5,NA,249025.8,104276.5,NA,260422.3,NA,4099.929,NA,NA,716197.9,61806.32,433553.6,NA,10018.45,NA,NA,NA,NA,38976.58,503966.3,413564.7,NA,NA,NA,NA,7643339,29744.82,NA,NA,NA,84193.81,NA,NA,NA,NA,NA,462383.2,2660.432,1193296,NA,NA,110015.3,NA,646544.2,NA,NA,NA,NA,NA,NA,172718.1,1736164,NA,NA,NA,NA,NA,NA,NA,144820.8,68567.1,19605.44,NA,23005.67,NA,NA,NA,NA,NA,NA,NA,NA,19772.5,3532.311,NA,NA,NA,NA,75847.45,NA,NA,94685.66,46514.49,NA,NA,2347976,NA,9458264,50557.52
1/1/1993,NA,7398564,61372.06,165193,NA,NA,NA,NA,NA,NA,2418.194,296735.2,NA,250621.9,104322.1,NA,268632.6,NA,4237.181,NA,NA,710883.3,61307.73,444888.7,NA,9959.236,NA,NA,NA,NA,39293.58,500607.5,416556.3,NA,NA,NA,NA,7655573,30149.4,NA,NA,NA,85466.77,NA,NA,NA,NA,NA,461734.8,2666.87,1199732,NA,NA,112199.8,NA,654808.5,NA,NA,NA,NA,NA,NA,173647.4,1765638,NA,NA,NA,NA,NA,NA,NA,145711.7,68115.93,20036.2,NA,23133.75,NA,NA,NA,NA,NA,NA,NA,NA,20209.68,3584.055,NA,NA,NA,NA,75295.91,41172.78,NA,95657.82,47267.14,NA,NA,2351987,NA,9493099,51005.36
4/1/1993,NA,7415508,62488.72,166085,NA,NA,NA,NA,NA,NA,2485.399,302826.6,NA,252900.7,105129.2,NA,278367.5,NA,4286.273,NA,NA,710883.3,61003.96,456541,NA,10084.45,NA,2008564,NA,NA,39083.62,500966.4,418621.4,NA,NA,NA,NA,7673105,30662.88,NA,NA,NA,86507.94,NA,NA,NA,NA,NA,460622.6,2686.078,1189266,NA,NA,115203.1,NA,664168.3,NA,NA,NA,NA,NA,NA,174099.6,1808514,NA,NA,NA,NA,NA,NA,NA,146074.7,69298.53,20240.14,NA,23018.43,NA,NA,NA,NA,NA,NA,NA,NA,21080.95,3571.846,NA,NA,NA,NA,76053.15,41470.67,NA,103421.1,47935.11,NA,NA,2365644,NA,9544428,51564.88
7/1/1993,NA,7442239,66177.53,166275.4,NA,NA,NA,NA,NA,NA,2438.756,304392.5,NA,255313,105361.6,NA,287566.5,NA,4376.074,NA,NA,714933.1,61646.96,472332.7,NA,10032.83,NA,2053783,NA,NA,39412.97,501815.7,421919.4,NA,NA,NA,NA,7700765,31353.79,NA,NA,NA,89456.45,NA,NA,NA,NA,NA,459895.8,2724.966,1183239,NA,NA,117088.8,NA,672643,NA,NA,NA,NA,NA,NA,175968.2,1849230,NA,NA,NA,NA,NA,NA,NA,147270.4,70679.31,20791.83,NA,23128.56,NA,NA,NA,NA,NA,NA,NA,NA,21457.72,3600.628,NA,NA,NA,NA,76964.15,44064.7,NA,106464.7,48923.75,NA,NA,2376913,NA,9604890,52307.14
10/1/1993,NA,7501713,66836.4,169334.7,NA,NA,NA,NA,NA,NA,2497.389,303194.5,NA,256413.7,105867.4,NA,297114.4,NA,4405.477,NA,NA,714256,62069.47,486943.7,NA,10197.68,NA,2076894,NA,NA,39507.66,502774,424719.8,NA,NA,NA,NA,7762305,31711.07,NA,NA,NA,92654.99,NA,NA,NA,NA,NA,463268.3,2662.083,1187833,NA,NA,119489.3,NA,674972.5,NA,NA,NA,NA,NA,NA,178186.8,1870038,NA,NA,NA,NA,NA,NA,NA,146355.8,73194.03,21147.46,NA,23699.85,NA,NA,NA,NA,NA,NA,NA,NA,22298.26,3631.765,NA,NA,NA,NA,76966.95,44488.24,NA,103631,49273.16,NA,NA,2409288,NA,9686241,52694.68
1/1/1994,NA,7584411,65705.2,172189.9,NA,NA,NA,NA,NA,NA,2541.213,307289.4,1497.422,260190,106361.1,NA,305792.6,NA,4411.739,NA,NA,724220.9,63510.23,498265.2,NA,10324.19,NA,2096215,NA,NA,39917.99,506419.8,429713.3,NA,NA,NA,NA,7847876,32406.81,NA,NA,NA,93308.89,NA,NA,NA,NA,NA,466796.3,2803.606,1200603,NA,NA,122898.6,NA,680881.9,NA,NA,NA,NA,NA,NA,180037.9,1887435,NA,NA,NA,NA,NA,NA,NA,148546.7,72359.55,21787.16,NA,23944.05,NA,NA,4147.456,NA,NA,NA,NA,NA,22979.64,3621.603,NA,NA,NA,NA,77827.71,45559.55,NA,98968.31,50151.11,NA,NA,2432685,NA,9790569,52619.59
4/1/1994,NA,7648759,66542.19,174334.6,NA,NA,NA,NA,NA,NA,2536.831,311450.7,1461.469,263993,106021.4,NA,315797.4,NA,4534.513,NA,NA,726150,64596.61,511684.4,NA,10328.39,NA,2124154,NA,NA,40299.49,512006.2,434727.8,NA,NA,NA,NA,7914459,32657.61,NA,NA,NA,95638.81,NA,NA,NA,NA,NA,470174.3,2768.251,1194986,NA,NA,125078.7,NA,691411.9,NA,NA,NA,NA,NA,NA,183813.2,1912591,NA,NA,NA,NA,NA,NA,NA,150255.9,74044.77,21841.55,NA,24070.09,NA,NA,4114.164,NA,NA,NA,NA,NA,23247.06,3698.781,NA,NA,NA,NA,78727.28,45719.08,NA,92936.24,51767.92,NA,NA,2465633,NA,9880628,53190.39
7/1/1994,NA,7708674,69246.58,175665.4,NA,NA,NA,NA,NA,NA,2629.284,323003.1,1457.369,267375.9,106753.3,NA,325704.1,NA,4581.449,NA,NA,731183.6,64968.34,522860.4,NA,10756.45,NA,2186833,NA,NA,41266.98,515085.8,439695.9,NA,NA,NA,NA,7976455,32929.86,NA,NA,NA,95815.05,NA,NA,NA,NA,NA,473107.7,2815.573,1208591,NA,NA,126775.1,NA,711113.1,NA,NA,NA,NA,NA,NA,185306.3,1969028,NA,NA,NA,NA,NA,NA,NA,151393.6,73038.8,21925.98,NA,24183.35,NA,NA,4399.7,NA,NA,NA,NA,NA,23974,3822.502,NA,NA,NA,NA,79601.3,46033.69,NA,101015.7,52072.29,NA,NA,2480054,NA,9989739,53788.69
10/1/1994,NA,7777235,70330.16,177321.3,NA,NA,NA,NA,NA,NA,2593.325,335886.6,1481.239,269321.9,107113.8,NA,332625.9,NA,4554.527,NA,NA,739692.1,66072.08,532878.3,NA,10759.6,NA,2227952,NA,NA,42003.91,519547.7,442362.8,NA,NA,NA,NA,8047398,33360.19,NA,NA,NA,96177.98,NA,NA,NA,NA,NA,477548.4,2889.053,1203635,NA,NA,131943,NA,730174.4,NA,NA,NA,NA,NA,NA,187368.1,2006052,NA,NA,NA,NA,NA,NA,NA,152828.2,75925.39,22147.09,NA,24843.35,NA,NA,4525.893,NA,NA,NA,NA,NA,24317.57,3910.54,NA,NA,NA,NA,80841.11,47510.56,NA,98005.45,53901.4,NA,NA,2508417,NA,10093515,54686.46
1/1/1995,NA,7818157,66823.47,177343.8,NA,91303.52,7882.613,NA,NA,NA,2662.487,338949.8,1568.011,271820.1,106502.1,NA,341121.7,NA,4721.531,3887.241,NA,737175.4,66630.69,548691.8,NA,10522.8,NA,2236308,244250.3,2657.717,41883.15,522240.5,444240.9,NA,NA,54179.03,NA,8089741,33586.39,NA,NA,24543.4,100852.2,NA,27375.12,NA,1899.515,32320.01,483543.2,2996.513,1217187,NA,NA,134863.4,NA,716992.6,NA,NA,4876.761,7595.302,3316.816,NA,176612.6,2013575,NA,NA,NA,NA,NA,NA,NA,153868.3,75332.33,22446.9,NA,25096.89,NA,46652.49,4546.867,NA,28270.56,227648.2,NA,NA,24191.11,3897.619,NA,NA,11957.56,7751.309,81736.78,48959.14,NA,98726.6,53915.82,NA,NA,2517299,NA,10144305,54883.99
4/1/1995,NA,7863328,64158.1,177960.9,NA,91747.75,7623.701,NA,NA,NA,2656.372,333989.8,1499.961,271924.6,106792.8,NA,351005.6,NA,4702.21,3932.665,NA,742783.8,66440.11,562410,524807.7,10823.77,NA,2245252,245770.8,2630.976,42915.13,524430.9,445882.9,NA,NA,54677.7,NA,8136288,33518.49,NA,NA,24500.24,102724.6,NA,27777.21,NA,1951.311,33121.66,483883.2,3029.179,1230088,NA,NA,137611.5,NA,698394.8,NA,NA,4978.905,7592.353,3308.1,NA,167955.9,2021812,NA,NA,NA,NA,NA,NA,NA,155074.6,75989.59,22955.66,NA,25060.07,63871.56,47202.95,4671.847,NA,28399.65,229518.3,NA,NA,24906.36,3989.322,NA,NA,12187.02,7803.336,82354.01,50141.15,NA,105993.6,55312.62,NA,NA,2524843,NA,10199861,55127.69
7/1/1995,NA,7924810,66252.12,181954.2,NA,92430.4,7974.648,NA,NA,NA,2710.627,328395.7,1557.534,272293.5,107562.2,NA,360462.8,NA,4697.608,3938.034,NA,744035.8,66717.11,573574.2,537023.9,10811.81,NA,2274145,246771.1,2622.328,42782.01,525381.3,450003.3,NA,NA,54962.27,NA,8202232,33461.94,NA,NA,24506.24,103528.4,NA,28620.5,NA,1943.84,33525.08,486034.8,2963.562,1244444,NA,NA,140113.1,NA,698027,NA,NA,4959.684,7612.188,3254.851,NA,171228.5,2045491,NA,NA,NA,NA,NA,NA,NA,156294.1,77780.2,22939.92,NA,25506.65,66799.2,47407.93,4591.453,NA,28981.65,231370,NA,NA,25992.06,3947.306,NA,NA,11972.17,7818.766,82791.93,49933.3,NA,110980.8,56198.2,NA,NA,2546331,NA,10288613,55365.69
10/1/1995,NA,7963766,66883.82,182139.7,NA,92776.75,9025.604,NA,NA,NA,2749.234,330360.9,1650.955,273401.6,107667.6,NA,368140.9,NA,4701.07,3931.151,NA,744329.7,67205.36,584606.6,524282.6,10747.53,NA,2281377,248624.6,2652.596,42691.44,526214.6,450582.5,NA,NA,55282.75,NA,8242746,33905.73,NA,NA,24407.63,104962.9,NA,29038.48,NA,1961.913,33776.01,490061.1,2984.917,1247488,NA,NA,142601.3,NA,704792.8,NA,NA,5083.882,8120.239,3265.065,NA,174408.2,2051546,NA,NA,NA,NA,NA,NA,NA,157408,78739.71,23169.61,NA,25911.99,67534,47729.19,4575.487,NA,28176.06,225154.5,NA,NA,26226.91,3953.159,NA,NA,12325.2,7852.359,83495.4,50791,NA,105149.1,55981.63,NA,NA,2563617,NA,10336056,55584.23
1/1/1996,NA,8013291,66287.72,185162.7,76716.86,92572.2,7548.319,NA,NA,NA,2755.122,329040.9,1611.583,273580.1,107932.5,28649.57,377155.3,NA,4692.91,3979.466,36837.76,738235.7,67215.34,596689.9,523904.2,10985.5,NA,2301313,250106.6,2676.606,43613.64,529085.6,454719.8,NA,NA,55590.79,NA,8294974,34434.13,NA,NA,24493.51,106689.7,NA,29667.89,NA,2014.942,34116.64,492544.4,2967.083,1258595,NA,NA,145549.1,NA,708113,NA,NA,5136.001,7766.305,3242.186,NA,178833,2068561,NA,NA,NA,NA,NA,NA,NA,157571.7,79928.91,23346.35,NA,26441.46,68952.19,48106.07,4644.145,NA,29109.34,222592.5,NA,NA,27079.76,3958.92,6949.229,NA,12649.61,7922.547,83943.3,50884.35,NA,106419.4,57261.53,NA,NA,2582812,NA,10404897,56364.23
4/1/1996,NA,8097836,67422.35,186506.4,77339.72,93282.46,7154.114,NA,NA,NA,2801.759,327476.9,1693.008,275488.1,107634.3,28918.28,384494.8,NA,4716.376,3950.285,36981.97,748290.1,69035.58,610879.1,531420.7,10953.53,NA,2333061,251960.1,2722.464,43547.77,530732.4,456339.3,NA,NA,55905.75,NA,8382974,34675.36,NA,NA,24400.68,109926.5,152406,30293.64,NA,2035.004,34530.68,490017.1,3037.174,1273237,NA,NA,148204.4,NA,710882.2,NA,NA,5105.075,7855.425,3251.446,NA,181453.6,2096998,NA,NA,NA,NA,NA,NA,NA,159328.4,79819.42,23656.9,NA,26630.11,70538.11,48683.09,4656.754,NA,29645.84,221617.9,NA,NA,27051.58,3911.409,6443.995,NA,12748.73,7975.666,83502.34,53463.99,NA,112950.6,58672.59,NA,NA,2625883,NA,10520637,57419.85
7/1/1996,NA,8151826,71779.87,187996.9,77529.83,93754.29,6829.021,NA,NA,NA,2833.113,340630.3,1708.603,277899.9,107341.9,29188.74,394654.9,NA,4799.32,3956.203,37157.95,750806.9,69230.95,624444.6,535641.1,10995.74,NA,2378248,254110.8,2808.149,44122.77,533812,460360,NA,NA,56668.27,NA,8439070,35142.7,NA,NA,24381.14,112083.4,150591.1,30320.53,NA,2007.657,34938.35,490903.6,3109.693,1273769,NA,NA,150701.1,NA,734770.8,NA,NA,5309.485,7795.922,3353.586,NA,184639.9,2139238,NA,NA,NA,NA,NA,NA,NA,161560.2,82479.4,23895.18,NA,26948.46,71314.02,49343.47,4679.749,NA,29867.47,218787.7,155533.8,NA,27053.78,4012.525,6133.413,NA,13131.37,8116.999,83949.26,53586.61,NA,119192.9,59422.66,NA,NA,2649472,NA,10616114,58071.45
10/1/1996,NA,8218166,73078.42,189651.2,77821.25,94502.2,8267.97,NA,NA,NA,2855.243,336975.5,1605.601,280109,107904.4,29576.11,405548.8,NA,4847.42,3999.013,37165.02,756223.7,69254.4,640111.6,527706.4,11001.75,NA,2400661,255482.7,2865.955,45121.82,534351.6,463906.8,NA,NA,57263.64,NA,8505082,35946.92,NA,NA,24678.29,115731.1,157096.7,30854.61,NA,2053.693,35468.77,490677.8,3099.023,1288581,NA,NA,152898.7,NA,738793.5,NA,NA,5335.483,7931.679,3567.126,NA,190075.1,2162685,NA,NA,NA,NA,NA,NA,NA,162708.5,81156.22,24036.15,NA,27472.56,69031.96,49482.81,4690.266,NA,29806.71,218241.8,162253,NA,27773.43,4037.645,6227.623,NA,13161.19,8232.113,84361.03,53255.36,NA,113192.6,59724.1,NA,NA,2676976,NA,10705125,58622.28
1/1/1997,NA,8266378,71844.05,190824.7,78131.43,95368.06,6799.933,NA,NA,NA,2884.601,339576.5,1663.394,283798.5,108712.9,30230.45,414193.7,NA,4855.631,4013.604,37108.88,752161.1,70123.62,646039.9,533803.9,11139.01,NA,2418662,258077.8,2969.506,45302.96,536220.3,470311.7,NA,NA,57582.74,NA,8559511,36487.62,NA,NA,24913.56,114464,157844.9,31982.66,NA,2129.52,35923.89,491973.1,3127.767,1292221,NA,NA,153806.2,NA,741729.5,NA,NA,5416.31,8057.52,3502.301,NA,190398.1,2173873,NA,NA,NA,NA,NA,NA,NA,164483.7,83335.27,23913.07,NA,27848.33,73311.98,50296.72,4732.332,NA,29103.04,221652.5,163025.8,NA,28613.09,4088.073,6355.087,NA,13504.36,8298.342,85164.13,51077.21,NA,112735.2,60674.16,NA,6945.815,2694261,NA,10771275,58790.63
4/1/1997,NA,8363020,72745.05,196473.9,78431.6,96788.58,7045.539,NA,NA,NA,2952.755,342930,1769.715,287001.1,109498.6,30867.34,423273.2,NA,4989.791,4038.381,36888.55,762304.9,71328,659257.7,542346.5,11348.88,NA,2456141,260412.9,3093.994,46570.98,542314.4,474371.7,NA,NA,58578.71,NA,8660585,37166.13,NA,NA,25165.35,116046.4,157316.1,33355.15,NA,2141.215,36125.72,498714,3146.572,1283742,NA,NA,159113.5,NA,753466,NA,NA,5575.994,8230.935,3650.472,NA,194820.8,2207001,NA,NA,NA,NA,NA,NA,NA,166195.5,85345.47,24474.78,NA,28143.72,74338.33,50753.81,4879.295,NA,28582.22,219609.5,162479.6,NA,29568.2,4110.11,6698.689,NA,13722.61,8478.455,86177.68,52550.84,NA,121031.1,61791.71,NA,7599.839,2738956,NA,10905092,59150.28
7/1/1997,NA,8433359,77841.41,196718.3,79433.43,97634.37,7195.071,NA,NA,NA,2962.153,347202.3,1805.667,290428,110808.4,31551.34,429636.1,NA,5050.057,4097.433,36659.81,764630,71126.72,667189.9,561973,11585.2,NA,2504688,263489.7,3178.2,47327.13,546382.9,477858.1,NA,NA,59512.53,NA,8733638,37359.01,NA,NA,25402.35,117758.1,157596,34057.89,NA,2127.926,36156.88,501699.7,3167.116,1286599,NA,NA,160356.2,NA,769234.6,NA,NA,5761.06,8423.515,3729.46,NA,198602.5,2252235,NA,NA,NA,NA,NA,NA,NA,168610.8,85253.71,24891.23,NA,28142.94,74933.03,51414.05,5078.701,NA,28117.26,224899.6,162768.8,NA,30037.62,4091.996,7125.375,NA,14156.89,8536.763,86962.29,51937.04,NA,132257.7,63040.7,NA,7451.589,2773240,NA,11020724,59273.88
10/1/1997,NA,8501013,78723.3,199454.2,80358.97,98201.57,8155.548,NA,NA,NA,2999.115,349755.4,1884.603,293228,111818.9,32240.58,440126.4,NA,5225.626,4155.246,36570.77,770046.9,71116.93,676659.8,552404.2,11643.26,NA,2522716,267122.4,3276.971,48257.56,552362.7,483533.4,NA,NA,60077.51,NA,8805391,36336.05,NA,NA,25628.93,117449.5,162733.4,34896.29,NA,2179.885,36785.97,510058,3177.791,1287076,NA,NA,159453.9,NA,779223,NA,NA,5870.226,8429.813,3799.732,NA,203395.5,2266345,NA,NA,NA,NA,NA,NA,NA,170774,86458.3,24519.15,NA,28920.33,76731.42,51759.8,4774.146,NA,27943.09,226358.5,168074.7,NA,29790.13,4124.747,7296.673,NA,13406.51,8595.072,88509.62,49884.12,NA,119303.9,63945.01,NA,7513.585,2797115,NA,11107364,59363.37
1/1/1998,NA,8531987,76239.43,200933.4,81018.1,98445.02,7524.278,NA,NA,NA,3076.483,342497.5,1747.046,297351,112577.7,32558.15,443282.4,NA,5329.513,4226.273,36649.25,777290.6,72189.28,668515.4,548225.8,11595.84,NA,2503595,269457.4,3304.167,48095.63,557186.1,487729.7,NA,NA,60798.59,NA,8838833,35468.13,NA,NA,25852.46,108833.9,165557.3,35339.93,NA,2123.236,37351.8,506613.9,3235.725,1272454,NA,NA,148256.5,NA,771411.2,NA,NA,5962.636,8547.479,3910.996,14126.61,205339,2245697,NA,NA,NA,NA,NA,NA,NA,173077.1,87292.33,24494.1,NA,28506.02,77959.13,52508.99,4985.608,NA,28220.58,218668.1,170991.3,NA,29016.73,4155.619,7170.565,NA,14101.92,8647.099,88918.46,48098.52,NA,122305.8,63969.93,NA,7596.506,2825002,NA,11123559,59438.34
